#                      B                        I                        T                        M
2.718889841567131072e+01 3.111783358241041242e+01 7.603882489202533179e+01 8.549999999999999822e-01
2.572555826677259461e+00 2.557375716858470582e+01 5.778981868874647176e+01 4.050000000000000266e-01
5.635248475771761889e+01 1.047506731393251300e+01 3.555849955198956991e+01 9.899999999999999911e-01
3.057739738615779856e+00 9.001028946980849810e+01 5.320598138713425129e+01 1.000000000000000000e+00
2.189715526744117824e+01 6.204185523562679805e+01 5.743550271276459540e+01 1.000000000000000000e+00
4.871591889878362736e+01 3.217351026390700497e+01 7.194609619492743491e+01 9.699999999999999734e-01
5.710755413560928417e+01 9.448228700099230082e+01 8.806908818593697674e+01 1.000000000000000000e+00
3.899397937088271249e+01 2.700985231637407935e+01 4.537176327551293298e-01 1.000000000000000000e+00
2.579189424377339890e+00 1.258879598776820785e+01 2.245880279479432318e+01 8.349999999999999645e-01
3.758401452047822033e+01 9.287466015934013797e+01 5.277455975006986222e+01 1.000000000000000000e+00
3.659823570894648981e+01 3.388572533490624039e+01 7.158840836254037754e+01 9.449999999999999512e-01
5.623429290726903673e+00 7.730758237950593070e+01 6.794976269930191393e+01 9.949999999999999956e-01
1.999763775544295896e+01 2.195419182658856982e+01 3.674737047498683040e+01 9.749999999999999778e-01
2.696841211787931769e+01 1.795044713722083429e+01 1.064487387241292993e+01 1.000000000000000000e+00
3.962616428650358102e+01 4.310573115256439536e+01 6.510743614694931125e+00 1.000000000000000000e+00
3.470101167887733595e+01 3.032871330503080287e+01 8.993098810456950787e+01 7.850000000000000311e-01
4.972122600520435753e+00 3.507307037140522255e+01 8.228954231944491937e+01 4.299999999999999933e-01
1.669218391766248999e+01 8.955213207709637402e+01 7.960233730417040476e+01 1.000000000000000000e+00
1.404648432524626145e+01 2.054528441596097821e+01 7.959775651659094819e+01 4.050000000000000266e-01
4.339114832744577654e+01 7.260153193679713013e+00 1.788820493022598157e+00 1.000000000000000000e+00
4.449619260810509047e+01 1.137680829347492306e+01 8.115242373969707046e+00 1.000000000000000000e+00
1.650347343359640462e+01 1.063433486181037324e+01 2.164787842319626066e+01 9.749999999999999778e-01
1.159036668925574531e+01 4.538418199965877875e+01 3.791335051361796360e+01 1.000000000000000000e+00
5.204862549696649410e+01 2.280496369588045980e+01 8.506235925283725408e+01 7.650000000000000133e-01
3.852774529537750681e+01 6.298732467586938100e+01 2.497825599317255296e+01 1.000000000000000000e+00
1.645854694719034228e+00 4.171018549900367134e+00 3.905669066968574299e+01 1.499999999999999944e-02
5.766912708359038220e+01 4.400412828798325648e+01 6.548350821043248970e+01 9.899999999999999911e-01
1.118654014962094578e+01 9.128573550098877831e+01 7.359238811972034000e+00 4.499999999999999833e-02
5.018014036586519921e+01 5.971593777499009548e+00 9.245773433126103669e+00 1.000000000000000000e+00
1.110956410945887285e+01 7.968203445193093160e+01 5.455838594814161979e+01 1.000000000000000000e+00
3.388250097565988739e+01 7.143020468127843969e+00 9.468978204777768326e+01 4.349999999999999978e-01
3.866875913320087221e+01 5.317190138817223044e+01 4.710022324761208523e+01 1.000000000000000000e+00
2.550908556337434163e+01 5.563580875965423900e+01 4.760731009025143123e+01 1.000000000000000000e+00
1.759124206363549803e+01 6.334824509415375360e+01 9.150448388874005445e+01 9.899999999999999911e-01
4.942123636904646133e+01 4.159377451158206185e+01 3.573566609496707258e+01 1.000000000000000000e+00
4.838329872912578367e+01 5.677177236653388093e+01 9.628715783279041318e+01 9.599999999999999645e-01
5.433462632142100546e+01 4.707198762588859609e+00 9.736029942396319825e+01 5.949999999999999734e-01
4.211604383543713226e+01 2.173005105552803684e+01 8.442393639474389033e+00 1.000000000000000000e+00
3.856035778884155008e+01 2.740569359498221047e+01 5.619609956271477103e+01 9.549999999999999600e-01
3.653054478879353439e+01 9.938381514029353525e+01 2.942345514146656171e+01 1.000000000000000000e+00
4.706689533889556998e+01 9.891819785346740446e-01 9.937436443745151848e+01 4.149999999999999800e-01
2.649759483541775751e+01 3.786528932059017905e+01 7.724240422367911663e+01 9.799999999999999822e-01
1.851360234895656731e+01 9.301918903488872559e+01 8.214000556579108547e+00 3.300000000000000155e-01
3.634839313767065505e+01 9.743558174761960800e+01 9.749142349702189847e+01 1.000000000000000000e+00
1.088248321572800137e+01 3.498478689474478642e+01 2.802969049071944596e+01 1.000000000000000000e+00
4.292998972135271174e+01 8.348177452261350595e+01 6.025364759916476487e+01 1.000000000000000000e+00
5.420746749289170907e+01 8.229502371827408069e+01 3.552330667458559788e+01 1.000000000000000000e+00
4.702126510418598571e+01 2.202127367853169915e+01 5.037888183627031680e+01 9.799999999999999822e-01
5.778392243468611156e+01 2.234915517990067713e+01 8.455471677461130753e+01 8.499999999999999778e-01
3.940465292412281428e+01 5.101886265286202615e+01 3.477662969689959027e+01 1.000000000000000000e+00
2.410092987630420680e+01 7.552335760821723909e+01 6.001204232846391307e+01 1.000000000000000000e+00
4.332554334505407923e+01 5.066906390674342475e+01 4.170043116064533706e+00 1.000000000000000000e+00
2.440830193000984139e+00 7.696740460851736998e+01 5.694117820881553627e+01 1.000000000000000000e+00
1.916663676062952959e+01 7.340652741689945060e+01 8.467233616520920236e+01 9.749999999999999778e-01
5.620731345855624994e+01 5.663841321316903787e+01 7.856452843729530855e+01 1.000000000000000000e+00
4.336289063314730186e+00 6.965578119595645035e+01 4.546523143276785106e+01 1.000000000000000000e+00
4.258535371761283983e+01 2.838301978462627062e+01 5.581377805414214066e+01 9.949999999999999956e-01
3.985590268562562244e+01 8.802261312017093076e+01 3.677004758441807297e+01 1.000000000000000000e+00
4.558435422547858451e+01 6.049823332405158993e+01 4.807887435127208420e+01 1.000000000000000000e+00
3.737246417713443236e+01 8.098345370197803561e+01 2.286574443233193676e+01 1.000000000000000000e+00
5.922996645715470976e+01 5.214151522144680939e+01 6.773501847267056064e+01 1.000000000000000000e+00
5.516362738648681585e+01 6.789723732436485193e+01 8.191020965656643682e+01 9.949999999999999956e-01
4.600834652394055979e+01 5.309697477451246073e+01 4.298890155796517831e+01 1.000000000000000000e+00
1.116940763339137277e+01 6.643285528736788592e+01 3.413542399670714644e+01 1.000000000000000000e+00
5.380616017854426048e+01 7.444819858914436850e+01 1.108512709233193050e+01 1.000000000000000000e+00
2.915335590235236296e+01 1.683571978366616406e+01 9.347793005914635955e+01 4.849999999999999867e-01
1.846125059772860766e+01 5.696093006222986332e+01 1.272438708468484947e+00 7.000000000000000666e-02
8.442369833569188131e+00 4.061242485218514986e+01 2.764016686544677270e+01 1.000000000000000000e+00
2.974085410593291456e+01 1.139273629275496091e+01 2.339566926749381537e+01 9.849999999999999867e-01
1.160664190846295440e+01 1.195593378428102938e+01 6.989308817691508580e+00 1.000000000000000000e+00
5.380857697690776575e+01 2.079979523637773298e+01 1.899691024099304570e+01 1.000000000000000000e+00
3.913107422058266849e+01 9.988030979361980144e+00 7.732155205502357376e+01 6.500000000000000222e-01
1.974564739398842050e+01 9.285276270007743449e+01 2.156037078601583801e+01 2.650000000000000133e-01
2.393841328486443132e+01 1.353499302860554110e+01 1.828653908969532438e+01 9.949999999999999956e-01
3.905419127619222763e+01 4.088780862770675384e+01 3.201750171205004847e+01 1.000000000000000000e+00
4.711630829294529832e+01 4.678888530282955571e+01 6.488491009208499349e+01 9.899999999999999911e-01
2.671752854084461148e+01 2.457333876523742333e+01 6.325119562650427696e+01 8.199999999999999512e-01
3.755013852696968257e+01 9.263459792725957698e+01 2.702879160837798622e+01 1.000000000000000000e+00
9.468823201228495634e+00 3.858608469877196256e+01 1.864818346718095654e+00 1.799999999999999933e-01
1.554488529995133916e+01 5.355730844363802134e+01 8.842438182394221258e+01 9.000000000000000222e-01
3.190619428110467481e+01 4.689350362350506174e+01 2.108409471730377049e+01 1.000000000000000000e+00
2.981322199739824441e+01 1.236226334891613021e+01 2.634467312356478885e+01 9.749999999999999778e-01
2.064524046473389518e+01 3.506177105922041903e+01 6.859722371278380137e+01 8.449999999999999734e-01
2.812888887211447297e+01 1.486823353271967108e+01 5.364483601003453828e+01 7.900000000000000355e-01
3.835140778082959656e+01 6.031509799126531135e+01 1.918243542472993113e+00 5.250000000000000222e-01
1.049166732915313816e+01 4.695961996013620166e+01 5.277712128307410211e+01 9.849999999999999867e-01
4.550034497010315704e+01 4.396956118000922231e+01 7.322034294520264552e+01 9.849999999999999867e-01
5.089271912176569401e+01 2.336536725442874740e+01 2.586990853859208528e+01 1.000000000000000000e+00
1.545247717942400811e+01 2.546190209972959906e+01 1.549136919756354303e+01 1.000000000000000000e+00
2.452398168813946455e+01 5.284618305958461804e+01 9.845065990840051029e+01 8.850000000000000089e-01
8.818073739875877948e+00 9.977564185146900400e+01 1.027886187397298556e+01 1.150000000000000050e-01
6.292026192742156354e+00 7.416940670572864747e+01 4.899891708468872764e+01 1.000000000000000000e+00
3.007621340163035129e+01 6.836467347912254411e+01 3.117695767408308427e+01 1.000000000000000000e+00
4.839354188363140707e+01 3.583605945845356189e+01 1.126169406635763437e+01 1.000000000000000000e+00
1.559357637234418803e+01 5.259305211674271163e+01 1.138330363461065531e+00 1.049999999999999961e-01
4.468026965169938336e+01 4.533265899487201978e+01 6.011593139214469517e+01 9.949999999999999956e-01
5.144557538130878527e+01 4.541924102235108762e+01 9.153083083971188216e+01 9.549999999999999600e-01
1.432315355682702318e+01 8.464024410085643524e+01 2.199017267355124261e+01 8.349999999999999645e-01
2.746463201520542441e+01 1.040763485929994658e+01 1.776068917684685289e+01 1.000000000000000000e+00
1.121257557909522973e+00 4.570111690722138320e+01 6.872649839257103110e+01 9.100000000000000311e-01
6.947418456451288193e+00 6.385295147153768625e+01 6.341604534560993045e+01 9.899999999999999911e-01
1.725719230976805818e+01 4.117048021224427856e+01 9.094862468562632785e+01 8.000000000000000444e-01
5.108942880685917487e+01 1.075483361029256457e+01 3.331690776530570020e+01 9.899999999999999911e-01
5.096378798009020272e+01 9.134711062776854362e+01 2.559916498023679310e+01 1.000000000000000000e+00
1.508608339290992717e+01 4.624459927146372706e+01 2.855354039270069677e+01 1.000000000000000000e+00
2.505435107547017992e+01 5.728955420117836894e+01 8.331672734003466019e+01 9.749999999999999778e-01
2.134229629159563046e-01 7.269920854550606748e+01 4.500226790851641567e+00 0.000000000000000000e+00
5.523350182050559454e+01 9.659299122565970208e+01 9.045699151286547135e+01 1.000000000000000000e+00
4.531530759286798116e+01 2.948320424367003056e+01 8.555473709260084547e+01 8.850000000000000089e-01
4.056095205285765815e+01 2.603573884847746456e+01 4.633891671255832279e+01 9.899999999999999911e-01
5.367114386718384367e+01 3.889711042298543475e+01 5.985615929433267013e+01 9.899999999999999911e-01
1.178421257636976804e+00 7.283030390074142701e+01 1.108527043855947625e+01 1.100000000000000006e-01
4.399208057827017626e+01 9.327969773535124887e+01 5.508598162030807543e+01 1.000000000000000000e+00
3.611045590289403151e+01 2.283895750144256453e+01 8.200897597930523375e+01 7.750000000000000222e-01
5.007802322649779114e+01 5.181494045779220414e+01 5.742773518661032739e+01 1.000000000000000000e+00
2.588657964705569015e+01 7.564979956844815945e+01 8.382278393978089071e+01 1.000000000000000000e+00
5.011943149156827104e+01 2.206819085652217893e+01 3.156517510165605245e+01 1.000000000000000000e+00
5.949863070951181498e+00 5.678021925908107903e+01 8.296001293817958810e+01 9.599999999999999645e-01
3.790518025124093526e+00 1.625202229941137944e+01 2.972055313113870056e+00 2.849999999999999756e-01
1.463468710314727161e+01 2.057311783031492780e+01 7.704252365018658111e+01 4.550000000000000155e-01
4.181242798374556457e+01 2.801433297582882176e+01 3.713338395544410986e+01 1.000000000000000000e+00
3.976725361023311933e+01 9.215560261243943785e+01 7.272946293931585160e+01 1.000000000000000000e+00
5.122653662592480828e+01 4.703503231002373752e+01 9.859188975701455604e+01 9.350000000000000533e-01
1.080483188956327467e+01 5.661824006888622307e+00 8.702601788616328804e+01 1.300000000000000044e-01
2.158494840849461838e+01 6.821181115711783605e+01 1.444329209379489498e+01 6.350000000000000089e-01
3.341187899582578780e+01 3.242042244803580786e+01 6.210070042253585143e+01 9.200000000000000400e-01
3.765036082736511958e+01 2.655454615636925553e+01 3.739657592411327158e+01 9.899999999999999911e-01
1.920597345868235806e+01 9.307232527930528931e+01 7.997524272889667429e+01 1.000000000000000000e+00
5.484674021472986283e+01 2.605508160618606439e+01 7.931670199032379287e+01 9.200000000000000400e-01
4.624846955103869561e+01 1.155054428077319528e+01 7.592469971708538878e+01 7.199999999999999734e-01
8.003253620917838873e+00 1.109829101274334562e+01 2.601583872720574675e+01 8.449999999999999734e-01
4.172798203150038887e+01 6.001389483283669790e+01 9.549741163510631736e+01 9.649999999999999689e-01
2.046453955766950372e+01 2.176436027490571234e+01 5.949096878497118723e+01 7.700000000000000178e-01
3.823815039242397518e+01 3.408897825937160064e+01 5.849757540970936986e+01 9.699999999999999734e-01
5.590559801635280479e+01 6.067851086439562636e+01 6.433138710090929635e+01 1.000000000000000000e+00
2.401455647712751329e+00 1.238700320784776920e+01 7.154125263913735466e+01 8.500000000000000611e-02
4.714761099484868367e+01 8.167132768692110290e+01 4.041944966607731260e+01 1.000000000000000000e+00
4.375113704138844639e+01 5.933130613604372883e+01 9.075718572653401850e+01 9.699999999999999734e-01
3.707100191141203993e+01 7.205695084362950809e+01 5.707784325704453465e+01 1.000000000000000000e+00
3.099815491704737269e+01 6.491168517939502181e+01 5.223590664436940756e+00 5.000000000000000104e-03
4.327609066503141833e+01 3.384356622995649388e+01 9.844677359767031533e+01 7.149999999999999689e-01
5.545416554487395899e+00 8.980062707383258669e+01 7.242249389115201552e+01 1.000000000000000000e+00
5.182560753145868659e+01 2.014631371549072014e+01 4.346526900062080756e+01 9.849999999999999867e-01
3.248805142298785142e+01 7.879943800472506155e+01 9.798833419237365661e+01 9.949999999999999956e-01
1.045222304433511340e+01 2.437594287231318901e+01 8.039999251061728103e+01 3.800000000000000044e-01
7.805659618115086573e+00 1.931909656055424307e+01 1.889929942709287047e+01 1.000000000000000000e+00
3.870095570421442233e+01 3.212300626832022488e+01 9.863907630887676703e+01 6.949999999999999512e-01
3.992731892954920880e+01 9.609369970276320316e+01 2.972447101267906078e+01 1.000000000000000000e+00
5.357833772555598273e+01 7.914125238341929958e+01 6.284260527942123531e+00 7.499999999999999722e-02
2.724812631659836626e+01 6.103032688708928077e+01 5.974991998462315479e+01 1.000000000000000000e+00
3.411720608104540986e+01 7.049553623885701370e+01 3.638690044758523356e+01 1.000000000000000000e+00
2.150677929007088096e+00 9.043870254542970599e+01 7.320787917978867654e+01 1.000000000000000000e+00
1.835855693736953498e+01 7.400986827163251291e+00 9.025587225266173164e+01 3.200000000000000067e-01
5.641541284381390398e+01 7.881405623074716971e+01 2.651509686554176426e+01 1.000000000000000000e+00
8.416278199949260852e+00 3.743622107834028157e+01 1.962313341943155365e+01 1.000000000000000000e+00
1.692859498023970843e+00 2.659178963871143253e+01 8.564833206975950475e+01 2.149999999999999967e-01
3.927896147836086982e+01 8.884955366154323997e+01 9.257141210366654605e+01 1.000000000000000000e+00
3.569237479140677749e+01 6.355164337996954771e+01 5.266717420607619715e+00 1.000000000000000056e-01
3.817462743306479922e+01 6.316078970425999017e+01 3.462227549396007475e+01 1.000000000000000000e+00
2.648475826237357467e+01 2.210595386611856838e+01 7.223507896317178734e+01 6.600000000000000311e-01
3.886494041810206568e+01 5.142207908473359623e+01 8.434622713219330592e+01 9.749999999999999778e-01
6.033491186794819328e+00 2.590337403776923964e+01 9.948600127527996051e+01 2.750000000000000222e-01
4.753122633606328407e+01 9.328039884590961606e+01 4.936584432183536109e+01 1.000000000000000000e+00
4.494856080666068010e+01 5.691521293459843633e+01 6.713815748181291099e+01 9.899999999999999911e-01
4.642459430645144636e+01 1.669024990266746045e+01 8.271752826908972622e+01 6.899999999999999467e-01
5.761366143523177641e+01 2.225411127748753870e+01 2.758643209379204109e+01 1.000000000000000000e+00
4.654275709488541679e+01 8.307333932596236536e+01 9.349259920425211590e+01 9.949999999999999956e-01
4.844322176980244166e+01 5.195927255401858957e+01 6.277447955808202096e+01 1.000000000000000000e+00
5.832431817806965313e+01 3.993684546143473568e+01 2.002934361773355931e+01 1.000000000000000000e+00
2.384463096940154259e+01 1.274487854438483225e+01 9.172137116735081008e+01 3.549999999999999822e-01
2.462302525271216780e+01 4.876297396873646761e+01 9.599013660026886896e+01 9.050000000000000266e-01
2.483834558416715055e+01 3.620247894215855666e+01 8.996260927816612707e+01 7.600000000000000089e-01
1.284066371160731279e+01 4.082395996603579391e+01 6.591909290905698526e+01 8.900000000000000133e-01
8.151958291439790116e+00 8.467479290940933367e+01 2.984056037680892359e+01 4.299999999999999933e-01
1.857578805276211398e+01 7.384541132349281156e+01 7.793024287441114950e+01 9.949999999999999956e-01
4.716804055948473007e+01 7.089739327143462333e+00 7.046387923096300199e+01 6.899999999999999467e-01
1.784268772172669060e+01 9.340202864044988473e+01 2.455161902975945054e+00 1.300000000000000044e-01
4.472272264718966994e+00 9.679223318672860898e+01 4.373255533663211736e+01 1.600000000000000033e-01
3.065643589662131774e+01 1.938691728470828934e+00 2.702475785024354593e+01 8.599999999999999867e-01
3.931225539451459383e+01 2.372762792480541805e+01 1.243560086658604291e+01 1.000000000000000000e+00
3.001117233410039020e+01 4.498746844720346871e+01 9.308306803078613711e+01 8.699999999999999956e-01
4.098492687385013511e+01 4.035225954178470431e+01 7.627923519744014413e+01 9.599999999999999645e-01
5.099443961632023559e+01 4.129961681891391834e+01 3.544684287008905699e+00 1.000000000000000000e+00
4.702684344523974858e+01 5.367406967631984571e+01 9.555464096152537934e+01 9.549999999999999600e-01
3.926337304393129557e+00 5.738497855450457052e+01 3.348418561328414000e+01 1.000000000000000000e+00
1.180646294348611747e+01 5.537096295454555417e+01 8.849562330908918284e+01 9.050000000000000266e-01
4.779487428852986852e+01 3.103286830063160551e+01 4.967702001686667046e+01 9.949999999999999956e-01
5.057923415240858134e+01 9.510534827252779166e+01 7.559451733967331677e+01 1.000000000000000000e+00
6.478914501071471932e+00 3.840334025021859787e+01 6.461706450877017005e+01 8.850000000000000089e-01
3.146290021117635405e+01 6.446150480197773902e+01 3.541691338699124003e+00 1.400000000000000133e-01
1.420055307039242365e+01 2.038545376150381117e+00 1.931273645079498635e+01 8.000000000000000444e-01
5.147528302557980595e+01 9.928844343156400498e+01 2.452887645797817129e+01 1.000000000000000000e+00
2.107571516207244144e+00 1.869562277011166884e+01 2.618343253816135530e+00 5.500000000000000028e-02
5.719470787150129354e+00 2.068912352716620262e+01 5.946259317500480535e+01 3.800000000000000044e-01
3.396401330579493560e+01 9.439889972058382739e+01 8.428226433862060674e+01 1.000000000000000000e+00
3.552762306416887839e+01 2.951601073414053644e+01 6.101286090995976252e+01 9.399999999999999467e-01
5.408743916613855873e+01 2.883988335810867909e+01 6.900321268666704100e+01 9.300000000000000488e-01
5.094556881504043133e+01 1.374966730461363795e+01 2.383451169830698291e+01 1.000000000000000000e+00
5.537159334714290537e+01 1.639885259042338816e+01 9.465498050439343558e+01 7.199999999999999734e-01
2.447667559294628603e+01 1.305043619288876755e+01 7.936412880965380623e+01 5.300000000000000266e-01
2.597270864982696992e+00 3.832695601210330949e+01 1.673359715015169513e+01 1.000000000000000000e+00
3.320669603519492341e+01 9.165618478951475367e+01 8.264972108570842124e+01 1.000000000000000000e+00
2.169366291402847935e+01 2.281564151271561514e+01 6.802002573631253313e+01 5.849999999999999645e-01
5.707613523804092637e+01 7.479856044893929834e+01 7.850157008144111614e+01 1.000000000000000000e+00
1.148922036658100154e+01 7.835288982452334494e+01 7.381923316256020939e+00 2.500000000000000139e-02
9.601309047913829886e+00 2.084358261499261289e+01 7.661678175100306021e+01 3.400000000000000244e-01
5.721762338613531540e+01 5.854019735534487978e+01 3.526140931206481355e+01 1.000000000000000000e+00
3.599942511761334174e+01 7.736275322468459592e+01 5.664428228996914072e+01 1.000000000000000000e+00
1.421477336389107649e+01 7.741621223595532797e+01 5.717888204418489551e+01 1.000000000000000000e+00
1.291432038912601854e+01 6.224056930627567397e+01 1.835010655853110961e+01 4.349999999999999978e-01
4.629909542384288557e+01 6.375875685484601263e+01 6.741546115731011923e-01 5.000000000000000104e-03
4.457398350370865359e+01 6.691740885331873301e+01 6.728010840546045301e+01 1.000000000000000000e+00
2.744566994824202055e+01 6.782854154947231962e+01 2.811362397595028995e+01 1.000000000000000000e+00
5.922856388492525070e+01 7.134398869499975149e+00 3.561096480018542820e+01 9.799999999999999822e-01
7.157729320544582663e+00 9.067497104056016610e+01 2.626435603192030044e+01 2.349999999999999867e-01
5.810782399899555628e+01 9.564555145213836340e+01 1.734215700530428705e+01 1.000000000000000000e+00
1.553814968225788107e+01 5.287640672902828953e+01 8.832802785147100622e+01 9.449999999999999512e-01
2.606290766969851092e+01 6.709262477807939717e+01 9.254992778602245096e+01 9.949999999999999956e-01
4.772923981589585196e+01 4.168058858219879426e+00 8.798488662222507628e+01 5.350000000000000311e-01
4.107424980349172472e+01 5.766232368945853892e+01 1.232215456682568799e+01 1.000000000000000000e+00
2.839534074161733201e+01 6.134231912444406731e+01 2.616793092763656148e+01 1.000000000000000000e+00
5.793390247803772297e+01 3.386031323661455872e-01 5.791896174328693547e+01 7.449999999999999956e-01
2.657385098636794396e+00 2.891782074039144845e+01 7.015448504939936925e+01 1.000000000000000056e-01
5.467432236429576164e+01 7.356281186321926668e+01 1.686295306038852004e+01 1.000000000000000000e+00
3.619363571699093285e+01 7.214172338410244834e+01 3.404888917189016695e+01 1.000000000000000000e+00
7.829996616107493423e+00 9.687615050881059631e+01 8.376424009348541233e+01 1.000000000000000000e+00
8.006478211651867127e+00 1.287098192176934219e+01 2.346657552299038230e+01 9.050000000000000266e-01
2.592259443258028995e+01 9.226207303111121405e+01 6.469595333513805713e+01 1.000000000000000000e+00
3.652439195133303684e+01 4.645948448845026491e+01 2.860582125807944465e+01 1.000000000000000000e+00
3.492267886615215389e+01 5.509053468540490428e+01 8.194791188747365140e+01 9.849999999999999867e-01
5.592791488362038876e+00 4.840521518170019988e+01 6.845475192722791746e+01 9.200000000000000400e-01
2.518957279354016521e+01 3.322526676440634219e+01 6.778054634877520357e+00 1.000000000000000000e+00
3.118743523307032106e+01 7.755712323885509818e+01 4.774896740373119997e+01 1.000000000000000000e+00
3.257578449739964555e+01 1.722600448506182147e+01 2.939553448773708055e+01 9.949999999999999956e-01
1.973615291744827971e+01 6.688707318100038890e+01 5.823247966641822160e+01 1.000000000000000000e+00
5.573525603889920887e+01 4.401787896451679671e+01 1.557009781128009251e+01 1.000000000000000000e+00
3.357799611945180374e+01 4.148245548414563899e+01 1.466383138387774920e+01 1.000000000000000000e+00
5.993966034465321258e+01 1.444558476671514313e+01 8.762713907347674080e+00 1.000000000000000000e+00
3.127185864009301852e+01 5.044244017542087732e+01 8.052082754819693378e+01 9.749999999999999778e-01
3.885758912046856040e+01 2.368247330379585947e+01 7.072733437897935005e+01 8.850000000000000089e-01
1.395458699305130779e+00 2.873769987536908843e+01 2.835282725240702462e+01 9.899999999999999911e-01
1.432032065731442572e+01 9.273193791874849978e+01 1.432829963318292243e+01 1.000000000000000021e-02
4.065053398696093723e+00 6.617436327686669983e+01 3.336251590907849618e+00 1.849999999999999978e-01
2.836957591239588439e+01 8.207761655772326037e+01 7.286693679825286551e+01 1.000000000000000000e+00
1.121067233789238315e+01 5.065857777920241745e+01 2.222885839465324409e+01 1.000000000000000000e+00
2.064469896865601584e+01 5.274998980837190743e+01 1.436699464981676044e+01 1.000000000000000000e+00
5.241122401436629730e+01 7.115132904747713383e+01 6.106388202758461148e+01 1.000000000000000000e+00
1.169951545959246175e+01 1.033802584872105967e+01 3.877462925190106091e+01 5.649999999999999467e-01
2.475451718251615318e+01 3.716416703722838122e+01 3.507364128763983047e+01 1.000000000000000000e+00
4.396788276495963999e+01 6.938099980488638607e+01 6.168396728905906201e+01 1.000000000000000000e+00
1.149390919052242310e+01 4.270823219958275274e+01 7.197818922317537726e+00 1.000000000000000021e-02
5.313251461739497472e+01 8.082803372760096750e+01 8.681479420156988169e+01 1.000000000000000000e+00
3.542860138413967519e+01 9.814548823405957023e+01 8.353684716996463067e+01 1.000000000000000000e+00
4.574041744502130769e+01 1.814513722341214930e+01 8.974848733342609819e+01 6.949999999999999512e-01
3.614458393779908363e+01 1.411375984526210914e+01 2.125118382346121848e+01 9.949999999999999956e-01
4.912351741550826034e+01 2.479424360516379977e+01 6.147503301049720648e+01 9.200000000000000400e-01
4.689411210842871469e+01 5.145985059171972154e+01 5.626131204164030919e+01 1.000000000000000000e+00
9.495713234122248991e+00 4.226005203173018998e+01 8.406607396038889135e+01 7.850000000000000311e-01
8.006943482244153643e+00 3.946836581750387296e+01 7.976691009109762831e+01 6.400000000000000133e-01
4.462614990985170493e+01 6.867044602511948881e+01 8.095018857202481399e+01 9.799999999999999822e-01
4.131419263478041159e+01 8.103845757047901088e+01 3.876633478106067088e+01 1.000000000000000000e+00
5.673491427427086364e+01 9.089766809561609762e+01 1.604169389704354387e+01 1.000000000000000000e+00
2.247418837467298403e+01 2.372400011894241345e+01 5.161990833463363515e-01 9.200000000000000400e-01
3.258280575035244908e+01 8.093377928123479137e+01 5.517603262955624643e+01 1.000000000000000000e+00
2.351670722135948921e+01 3.216072221784244789e+00 8.466095085693609690e+01 3.049999999999999933e-01
4.565133974996395239e+01 8.725620123326777389e+00 3.637586741681246849e-01 1.000000000000000000e+00
4.314123940016385461e+01 8.545992499709510071e+01 7.286633744842400517e+01 1.000000000000000000e+00
3.951410508878680616e+01 3.637953690089976533e+01 9.340081572317154723e+01 9.000000000000000222e-01
1.363009930224649224e+00 5.271981927779915367e+01 1.984385007646768884e+01 8.999999999999999667e-02
3.979803618851661895e+01 7.898704054956945697e+01 1.553802620698547798e+01 7.500000000000000000e-01
3.449598744307249376e+01 3.239091537381378316e+01 8.894293117688243910e+01 7.900000000000000355e-01
5.710310348035441308e+01 9.103031288845197366e+01 6.591425628985335550e+01 1.000000000000000000e+00
2.860975597709560247e+01 5.699453370220083315e+01 8.837619589439071888e+00 7.800000000000000266e-01
3.391647977078834231e+01 1.258378699218536667e+01 1.684482878210570789e+01 1.000000000000000000e+00
5.299445159255871118e+01 7.863611487057272598e+01 5.472294589852481295e+01 1.000000000000000000e+00
4.461546012364055969e+01 6.162741112737307958e+00 2.878968633457917292e+01 9.799999999999999822e-01
5.756394609325126055e+01 4.361839867866466136e+01 1.426320743923270129e+01 1.000000000000000000e+00
1.759891012973242397e+01 1.095415817300927586e+01 9.686467398765765324e+01 3.300000000000000155e-01
4.897062174636274534e+01 1.242772206625780029e+01 6.566779098493606170e+01 8.000000000000000444e-01
1.651101731581573517e+01 2.937125362091697411e+01 9.593264915773784196e+01 5.150000000000000133e-01
7.349376200148554972e+00 3.274348737191201053e+01 2.957756873339519643e+01 1.000000000000000000e+00
2.036608000172628863e+01 5.581371672863342326e+01 3.023145807010901365e+01 1.000000000000000000e+00
5.723465238432517310e+01 9.236847291213187816e+01 9.781186512975116898e+01 1.000000000000000000e+00
5.811476690028831626e+01 6.758901353007250634e+01 3.031827157254757310e+01 1.000000000000000000e+00
4.361375938438592925e+01 1.066516966169625391e+01 5.715838890446394061e+01 8.399999999999999689e-01
3.826157141459369626e+01 7.058184977770292790e+01 8.899656551562884488e-03 8.999999999999999667e-02
4.772603229691613080e+01 4.078949741107763316e+01 9.183359175025640297e+01 8.950000000000000178e-01
2.568014922090739560e+01 4.269114993269482738e+01 9.201862323025137869e+01 8.149999999999999467e-01
4.036474648386052166e+01 2.658161587727153119e+01 8.112469440907052842e+01 8.399999999999999689e-01
5.009688844937790009e+01 5.636031679626456281e+01 7.347487954681764677e+01 9.899999999999999911e-01
5.736452330737158434e+00 2.784441905217992996e+01 5.465976388739797187e+01 6.700000000000000400e-01
