#                      B                        I                        T                        M
8.371405581201995005e+01 6.250604010671131050e+01 3.825127148086327225e+02 4.749999999999999778e-01
8.160541357906984672e+01 3.386655862896166980e+01 1.617016839008265379e+02 8.050000000000000488e-01
7.356226217066827644e+01 6.821541911909750411e+01 1.621072289699443445e+02 9.649999999999999689e-01
7.213382488451490815e+01 9.016946401526001864e+01 3.966292686668590477e+02 5.200000000000000178e-01
9.915974919496289886e+01 6.347727219221268768e+01 4.882473908032719692e+02 3.699999999999999956e-01
2.010791243334210776e+00 8.470359385205604497e+01 2.003928431281885878e+02 8.499999999999999778e-01
1.873896210512732807e+01 4.777528852015777971e+01 1.198548054283027113e+02 8.599999999999999867e-01
8.451125455867661174e+01 8.653850307908115269e+00 3.315314875285297376e+02 2.750000000000000222e-01
4.267869007550200422e+01 3.848561801073376643e+01 2.149081851939627086e-03 1.000000000000000000e+00
8.014748644425580437e+01 6.912349398549699231e+01 2.957454276534964492e+02 7.750000000000000222e-01
7.832841190543859966e+00 1.440550834414041503e+01 2.429353971562920833e+01 1.000000000000000000e+00
1.420568421891914568e+00 1.044580114668858073e+01 9.824628111324773272e+01 4.000000000000000083e-02
7.200463065956995479e+01 3.075605908773823671e+01 4.748639266867197648e+02 1.250000000000000000e-01
8.829511347395107634e+01 6.202081483785602245e+01 3.737162926027938852e+02 3.350000000000000200e-01
9.451246612266639602e+01 1.477375400206679501e+01 2.261863218191205078e+02 4.949999999999999956e-01
8.053756343043983179e+01 7.267860492154559893e+01 3.620686716861496279e+01 1.000000000000000000e+00
7.855321456051194673e+01 3.998015775306215147e+01 1.649630925768780116e+02 8.299999999999999600e-01
3.584684873390926896e+00 5.596108147544840250e+01 1.609309150714680641e+02 3.900000000000000133e-01
9.915385677011541077e+01 4.048515946396121734e+01 1.861552071842323244e+02 8.299999999999999600e-01
8.033648308824041351e+00 9.980385754294491107e+01 1.316253820410441904e+02 1.000000000000000000e+00
6.709432132936511550e+01 1.456311198114943295e+01 2.820838632068168863e+02 2.800000000000000266e-01
9.268941516952523330e+01 4.276286803531493774e+01 2.623281823063744014e+02 5.000000000000000000e-01
1.857719445571896699e+01 9.164436654329685439e+01 2.122150999425532518e+02 8.699999999999999956e-01
3.083000884406033038e+01 8.058465657817653494e+01 3.315926166606943752e+02 3.549999999999999822e-01
3.695241925482950762e+01 1.542150344701059339e+01 9.936591206709641710e+01 6.750000000000000444e-01
9.819305644413513789e+01 6.166830570998623529e+01 4.324136307464945617e+02 4.400000000000000022e-01
1.931271123743194096e+01 7.930346405771243212e+01 1.485901667074522834e+02 9.649999999999999689e-01
7.226132338959877188e+01 3.149676460833077840e+00 1.927646863798136678e+02 4.400000000000000022e-01
8.608059042834963748e+01 8.961294261955021057e+01 3.704587833036810025e+02 6.600000000000000311e-01
5.863036399512751018e+00 8.577687820671661711e+01 3.932820636985186411e+02 6.500000000000000222e-02
2.045908642246715203e+01 4.887124397670422837e+01 8.683432344678402615e+01 9.649999999999999689e-01
2.923227898439438377e+01 4.123755615746424041e+01 2.893084478348981747e+02 8.500000000000000611e-02
7.468022902988363398e+01 7.442613806468744997e+01 4.020420533962856098e+02 3.699999999999999956e-01
4.152374827485974862e+01 9.823613404814405214e+01 4.263885467641979403e+02 2.449999999999999956e-01
2.274589480600434399e+01 6.764701853904598750e+01 3.544043145169730451e+02 1.049999999999999961e-01
9.955009420894575101e+01 2.952052779088324996e+01 1.110191439384853993e+02 9.749999999999999778e-01
6.771542604379348518e+01 8.426439612482570851e+01 4.677538495610735367e+02 3.350000000000000200e-01
4.838808329650573370e+01 2.982703735719825033e+01 5.536547900797961574e+01 1.000000000000000000e+00
9.150431547577029789e+01 5.914853202185729231e+01 2.637858759787111467e+02 7.399999999999999911e-01
6.897150125808573762e+01 5.110036252191491712e+00 4.309943566631087037e+02 1.449999999999999900e-01
1.914474810362676749e+00 3.442384294148854451e+01 5.619268677219429264e+01 9.949999999999999956e-01
9.377538111634193285e+01 9.793526936597800159e+01 4.070396387859179868e+02 5.350000000000000311e-01
7.123966317543903415e+01 7.127887345325873980e+00 1.725115361140782966e+02 3.850000000000000089e-01
6.195354762688887007e+01 7.172510850229218704e+01 2.301214717847477687e+01 1.000000000000000000e+00
6.453113651178441046e+00 5.201317514611074699e+01 4.266355657826962329e+02 0.000000000000000000e+00
8.927035018818604328e+01 5.382898938618608042e+01 1.682552210854046280e+02 9.350000000000000533e-01
6.017442104279558635e+01 3.237229112593067271e+01 2.984853646536728320e+02 3.200000000000000067e-01
3.883913909757726657e+01 6.915986174040020273e+01 5.876103600278258909e+01 1.000000000000000000e+00
9.577513410851008757e+01 7.206373433844873944e+01 2.943161815346566641e+02 6.400000000000000133e-01
8.370726937791286559e+01 2.486352052822626035e+01 3.370858822391593321e+02 3.049999999999999933e-01
8.247774519705703256e+01 4.524521640735544992e+01 1.449964142531154039e+02 8.850000000000000089e-01
5.614369720204224024e+01 9.590597413769872048e+01 1.103260579446951510e+02 1.000000000000000000e+00
7.980471985371622168e+01 6.809503322959031379e+01 1.496043038923934319e+02 9.849999999999999867e-01
1.219705766814318793e+01 1.160642369575251109e+01 1.805001337853526593e+02 1.350000000000000089e-01
9.146366045839758385e+01 1.270633266637159409e+01 2.484118641142674733e+02 3.699999999999999956e-01
6.179538821501463275e+01 3.758070699001303439e+01 4.303167044589744137e+02 7.000000000000000666e-02
6.436126879696439573e+01 9.605850536766745051e+01 4.580244933457606749e-01 1.000000000000000000e+00
9.584989013634066168e+01 7.301790020085007882e+01 4.616992640078524346e+02 4.600000000000000200e-01
5.927360353920803959e+01 3.115116167567677508e+01 2.709292429862402969e+02 3.150000000000000022e-01
1.456568793418000496e+00 5.224072907451967751e+01 2.170191469701534288e+02 1.499999999999999944e-01
5.196316195016611772e+01 6.672006657482006631e+01 1.141252658512194103e+02 9.949999999999999956e-01
4.739555741668631583e+01 1.207014687573678202e+01 3.655101827448904714e+02 1.749999999999999889e-01
6.603169472854598610e+01 2.065042026058577562e+01 2.609241336955408315e+02 3.150000000000000022e-01
8.905255339026156491e+01 5.339086622391995007e+01 1.132738845994072108e+02 9.799999999999999822e-01
8.966844022516852419e+00 3.390142255570721375e+01 2.317456051485319790e+02 1.350000000000000089e-01
7.937296650220764604e+01 8.562733928272301398e+01 3.630813758573490304e+02 5.749999999999999556e-01
9.405363388687423765e+01 9.135630733951312266e+01 1.607243368136511776e+02 9.899999999999999911e-01
5.693861012499549190e+01 8.236898809684589651e-03 3.038526651425578393e+02 2.250000000000000056e-01
4.405021325306649516e+01 4.218072527578159736e+01 1.958361008278121744e+02 4.699999999999999734e-01
4.177140974165749299e+01 8.763786262082416556e+01 3.634944298960118658e+01 1.000000000000000000e+00
9.738812481196546855e+01 4.539171714774056454e+00 4.143303522051975278e+02 2.500000000000000000e-01
5.185143516567242017e+01 1.947517108045263967e+01 3.032657790310017845e+02 2.449999999999999956e-01
7.102409088849887553e+01 7.506247823628115157e+01 2.423672076275506129e+02 8.199999999999999512e-01
3.294381743205609325e+01 4.598590749044137738e+01 3.178197320816605043e+01 1.000000000000000000e+00
6.628540353385142225e+01 1.785296432713495562e+01 3.109148755368435104e+02 2.149999999999999967e-01
3.497115600965709348e+01 8.251452495893163075e+01 4.419591418245340151e+02 8.999999999999999667e-02
4.177146074049147018e+01 4.295562088384811972e+01 1.033752279198172914e+02 9.250000000000000444e-01
2.270840489215774483e+01 7.848621461803276134e+00 4.282741309050911696e+02 4.499999999999999833e-02
8.132642313343527007e+01 6.699075904206122800e+01 2.978464563702292480e+02 7.349999999999999867e-01
6.252395242120199015e+01 4.605952863131280850e+01 4.817540862007354576e+02 2.200000000000000011e-01
9.437852749060326119e+01 6.604866237992789024e+01 2.597394906726690920e+02 7.399999999999999911e-01
3.383237349950142914e+01 7.177428175776043417e+01 4.690733403389033924e+02 1.400000000000000133e-01
9.496441187663492656e+00 6.037071911578437522e+01 1.542330626705025338e+02 7.199999999999999734e-01
4.801042888212867865e+01 7.027347979651840149e+01 9.365555949082823872e+01 9.949999999999999956e-01
6.046044682811179882e+01 1.139148236637623768e-01 4.080708382437489945e+01 8.499999999999999778e-01
5.510951263150993640e+01 1.268832112522996169e+01 3.480751488002958922e+02 1.049999999999999961e-01
1.244953837997935864e+01 7.517722250095852132e+01 5.675791356679314958e+01 1.000000000000000000e+00
6.127256531069323842e+01 9.109978395415053853e+01 1.938248582624299843e+02 9.499999999999999556e-01
6.314330923392100914e+01 4.791709502174641244e+01 3.691376380247915563e+02 3.649999999999999911e-01
6.972324155618271391e+01 4.250215778224954022e+01 3.707002990006044456e+02 4.050000000000000266e-01
8.578079711629889914e+01 4.013538019231049248e+00 4.783650314746765275e+02 1.150000000000000050e-01
3.169703375165592263e+01 9.408707520961394266e+01 1.009987270043696412e+02 1.000000000000000000e+00
1.610480812806142126e+01 6.316490981795996618e+01 4.124373125485724358e+02 5.000000000000000104e-03
1.421104934649865470e+01 4.423590377992782408e+01 4.192356305035637547e+02 1.000000000000000021e-02
4.123232478536814938e+01 7.718170721154939429e+01 3.420190303289224971e+02 3.300000000000000155e-01
6.664898242716920151e+01 1.476761648000403682e+01 2.618143483590787923e+02 3.099999999999999978e-01
9.833049312909703588e+01 9.589861320121690369e+01 4.080152629233575112e+02 7.349999999999999867e-01
3.019254980570346447e+01 4.705837650368438574e+01 3.420131172619860536e+02 1.100000000000000006e-01
6.251265370072275118e+00 2.762534269727997582e+01 2.214719972928933771e+02 1.000000000000000021e-02
7.357618509243681615e+01 2.743172796778019062e+01 4.195008922727977279e+02 2.399999999999999911e-01
1.336285730313393572e+01 1.322736757093689164e+01 1.139172114195848167e+02 1.749999999999999889e-01
9.954849012981537726e+01 7.017044791560839201e+01 3.375421163306699555e+02 6.250000000000000000e-01
4.554697585813784144e+00 5.006253440064764959e+01 2.495823373609201781e+02 1.350000000000000089e-01
5.052874969173484487e+01 7.568772866055780923e+01 2.031555368408247091e+02 9.000000000000000222e-01
8.836591895886071768e+01 9.841613291323611179e+00 4.181381593329710995e+02 2.300000000000000100e-01
3.421660471549029126e+01 7.037093905070923938e+01 9.724683134624592640e+01 9.949999999999999956e-01
2.549632256857069024e+01 2.349664425932100187e+01 4.937326100848604824e+02 3.500000000000000333e-02
5.216855808348613976e+01 1.193665497066064063e+01 1.322724758774120346e+01 1.000000000000000000e+00
4.862522258922026452e+01 2.199279844692448194e+01 3.418809278498242747e+02 2.600000000000000089e-01
8.153580159724624821e+01 2.159145498707110278e+01 3.009565286805991491e+02 2.750000000000000222e-01
8.302837843598908307e+01 3.158728486060185503e+01 7.812654940141726456e+00 1.000000000000000000e+00
5.433180513356074215e+01 9.821317428000575944e+01 1.923479520114067327e+02 9.849999999999999867e-01
7.691654504100685585e+01 3.483152458859207456e+01 1.038010399476632983e+02 9.499999999999999556e-01
1.398981122978526059e+01 6.621447806719729101e+01 2.232852671820872956e+02 3.699999999999999956e-01
9.049424050283168697e+01 8.429300927049823144e+01 1.813323877777792177e+02 9.849999999999999867e-01
6.618304626667830348e+01 5.796393776713168222e+01 1.327335693752102657e+02 9.599999999999999645e-01
7.680992297953163472e+01 2.474879922926537290e+01 4.272275105157980306e+02 3.150000000000000022e-01
2.271633991928881358e+01 1.369661612063381995e+00 3.756416525274441938e+02 7.499999999999999722e-02
3.565757446409674003e+01 7.858152732408942143e+01 3.805297697364177907e+02 2.349999999999999867e-01
9.781150668072302778e+01 1.665188982197923906e+01 1.575517627112668606e+01 1.000000000000000000e+00
3.294012550740812628e+01 3.554642442271072866e+01 3.681633199369530303e+02 1.600000000000000033e-01
2.906559523827910141e+01 5.445751970452087676e+01 3.198992044972641224e+02 1.900000000000000022e-01
2.283528745980247265e+01 6.983948526868047679e+00 3.790354324773039139e+02 6.500000000000000222e-02
2.624014834179050126e+01 3.155403461247465202e+01 1.005914402452939385e+02 9.100000000000000311e-01
5.131339770990889093e+01 2.043746130595184241e+01 4.718054581382034485e+02 5.000000000000000104e-03
6.652196096339807241e+01 3.563173137854256822e+01 4.558521403937246532e+02 1.000000000000000056e-01
5.395111118216257040e+01 4.269139802785294791e+01 2.156938087861627764e+02 5.050000000000000044e-01
9.986523089289531185e+01 3.067931160442630301e+01 4.339765977487724058e+01 1.000000000000000000e+00
1.965388225532439037e+01 1.100871616866318448e+01 7.477004295530576883e+01 5.300000000000000266e-01
7.098742405573574388e+00 3.642856990875763756e+01 1.563710922422939120e+01 1.000000000000000000e+00
8.816709577197013914e+01 4.457827293081351172e-01 4.960210003185907794e+02 1.849999999999999978e-01
2.176646227298130043e+01 8.609600772061436658e+01 3.670440735111412778e+02 1.700000000000000122e-01
3.426003353539405794e+01 9.053792457576358288e+01 1.886468211896703906e+01 1.000000000000000000e+00
1.329521256582231103e+01 3.649145000696189811e+01 3.069527017392558719e+02 1.650000000000000078e-01
3.762344299694218108e+01 3.054236670686253774e+01 2.358556118846682352e+02 3.449999999999999734e-01
1.906406587913842543e+01 2.660216375942374611e+01 4.252657482456663161e+02 3.500000000000000333e-02
2.423505757019987072e+01 9.220313773297732496e+00 3.864923001347131049e+02 1.049999999999999961e-01
5.857625865507301910e+01 7.385989598436188430e+01 4.938351625486438934e+01 1.000000000000000000e+00
2.812610598491268377e+01 6.299765598128414013e+01 2.211856880250545032e+02 6.800000000000000488e-01
5.284111613339659641e+01 6.964808999192192118e+01 5.918150079066674607e+01 1.000000000000000000e+00
6.266774147660109406e+01 1.726850152949253925e+00 3.853295281352557708e+02 1.499999999999999944e-01
2.958548868530897380e+00 6.004577570245184148e+01 4.983614608155025394e+02 1.000000000000000021e-02
1.063742542742724595e+01 2.857750025672035576e+01 4.570996508445471136e+02 2.000000000000000042e-02
5.605378025575434009e+01 6.206979520295645614e+01 4.164887475435614306e+01 1.000000000000000000e+00
1.435000760006191456e+01 1.099604363566845677e+01 1.972659841531959160e+02 2.999999999999999889e-02
8.293188763136146235e+01 7.986145365784945227e+01 2.877758963151632656e+02 7.149999999999999689e-01
8.159925908682542683e+01 8.946086171975866819e+01 3.958596380195136248e+02 5.200000000000000178e-01
8.751752389086237827e+01 8.682084140209565248e+01 2.617990014616242433e+02 8.950000000000000178e-01
7.255184277443333940e+01 6.161170292781713442e+01 2.113044266866899079e+01 1.000000000000000000e+00
3.146552808975539506e+01 9.580936196275578709e+01 3.428656033622862083e+02 2.949999999999999845e-01
2.488645268660758347e+01 8.519133610606746743e+01 4.072119857168324870e+02 1.849999999999999978e-01
4.890658972171693364e+01 3.827637931804822813e+01 9.536334637115231772e+01 9.699999999999999734e-01
7.712747329896234305e+01 1.137584947511761868e+01 1.143715051376599945e+02 7.299999999999999822e-01
9.482713816731845213e+01 1.511293085112987455e+01 2.420351453643982609e+02 4.500000000000000111e-01
2.001706925481499866e+01 1.838680731698562454e+01 6.302511490941435568e+01 8.499999999999999778e-01
9.408899743862149023e+01 5.351817550395795564e+01 2.348071921545249552e+01 1.000000000000000000e+00
8.533111700378960052e+01 3.672004982724285327e+01 7.571439955569923086e+01 1.000000000000000000e+00
3.634923146112070214e+01 8.962120782043285772e+00 2.649482640114861169e+02 1.799999999999999933e-01
8.817900487359548833e+01 3.434079504730472365e+01 9.479532285530717672e+01 1.000000000000000000e+00
4.082901505211604842e+01 7.312309435760586496e+01 3.019217386088087096e+01 1.000000000000000000e+00
2.827545411877788695e+01 8.700756427853549724e+01 1.491182082870917043e+02 9.949999999999999956e-01
2.370982108411601530e+01 2.858736767053942174e+01 1.323921220195457522e+02 6.450000000000000178e-01
5.051822111775834401e-01 9.552561551176522414e+01 2.956355601416493073e+01 1.000000000000000000e+00
2.181715340537178349e+01 6.311566293923219462e+01 2.741362879060280875e+02 3.599999999999999867e-01
6.407362989628849448e+01 8.854346148609248246e+01 2.218443657872186350e+02 9.050000000000000266e-01
3.510811055012825932e+01 2.054875008501765876e+01 2.863324811818193893e+01 1.000000000000000000e+00
9.040787514237004530e+01 9.736525348014114911e+01 4.193755121484459210e+02 5.350000000000000311e-01
7.559097474827437679e+01 9.009875173792032399e+01 5.116778824661957970e+01 1.000000000000000000e+00
7.089653992272319272e+01 2.151986725148505286e+01 1.895900168974975486e+01 1.000000000000000000e+00
4.818881339007647568e+01 5.389413647992385137e+01 3.475724088256729374e+02 3.049999999999999933e-01
9.915740731647176176e+00 5.401183463609555702e+00 1.780740733336944004e+01 8.699999999999999956e-01
6.978526713097664924e+01 8.532551955432177238e+01 3.634038664042171263e+02 5.500000000000000444e-01
1.576458556967637037e+00 3.997018350562928646e+01 2.584381195070005788e+01 1.000000000000000000e+00
5.895174400037245022e+01 1.905708478035421649e-01 2.419436295963375869e+02 2.800000000000000266e-01
3.473544625495604521e+01 7.941373379912036512e+01 2.805373556825787773e+01 1.000000000000000000e+00
2.703908850148806664e+01 8.080507828309828255e+01 8.640275407218172177e+01 1.000000000000000000e+00
9.012313836241322917e+01 3.515801976099687920e+01 3.783483861879557821e+02 3.549999999999999822e-01
4.006639203648619940e+01 3.262918366101004608e+01 4.280979689377966793e+02 1.400000000000000133e-01
6.329932906145428007e+01 9.855549008488956986e+01 1.437621225564051315e+02 1.000000000000000000e+00
1.063436680293408187e+01 4.057573090624166667e+01 1.402147777389982366e+02 2.300000000000000100e-01
2.479425361246434534e+01 7.633127973041702319e+01 3.554883879412691385e+02 1.849999999999999978e-01
7.745841755371327508e+01 7.576484568057455249e+01 4.868447809604253962e+01 1.000000000000000000e+00
3.676534601160532389e+01 1.656910627056623753e+01 2.149217873071208373e+02 1.700000000000000122e-01
1.099143807922988003e+01 1.303785613464766868e+01 3.106894902485822172e+02 2.000000000000000042e-02
1.045155109302197616e+01 4.853351402857673946e+01 4.670039823549814741e+02 2.999999999999999889e-02
1.026393614132619803e+01 7.346671787689658117e+00 1.196580006840719079e+02 1.600000000000000033e-01
9.926801187142358174e+01 4.129630526224955389e+01 3.037932758108814824e+01 1.000000000000000000e+00
6.732550434563194131e+00 7.808006061807864739e+01 3.770083045586782760e+02 5.000000000000000278e-02
9.234352339861577263e+01 8.787564324723588527e+01 1.368335492030364549e+02 9.949999999999999956e-01
4.669615947209570095e+01 4.680623229057324863e+01 3.889734425183654025e+02 3.049999999999999933e-01
9.026113496877485431e+01 5.940123150678303432e+01 3.699130399592179401e+02 5.100000000000000089e-01
6.246169437047046813e+01 9.592696595524964209e+01 1.307292461672217883e+02 1.000000000000000000e+00
8.288573003211780588e+01 1.458348449371318623e+01 3.405834474551728590e+02 2.849999999999999756e-01
4.156303363251948468e+01 5.866013879141549126e+01 6.044632637428651378e+01 1.000000000000000000e+00
6.714124627242495080e+01 7.751251658820389423e+01 9.032952581904049794e+01 1.000000000000000000e+00
3.285895134267485673e+01 2.473375145652909168e+00 4.084792909406455692e+02 1.049999999999999961e-01
1.990893146304615868e+01 7.625378819914091366e+01 3.841870535611332116e+02 1.250000000000000000e-01
2.529987088910557702e+01 5.056307653746961250e+01 3.342608796519763246e+02 7.499999999999999722e-02
4.593646619948840026e+01 8.739516135339152925e+01 3.775730885385859210e+02 3.350000000000000200e-01
3.079397283494003545e+01 1.474803644993004070e+01 2.580110994371559627e+02 2.099999999999999922e-01
6.508781256577864838e+01 9.619646667157644515e+01 1.899542194777902751e+02 9.699999999999999734e-01
5.653981678887487305e+01 9.396841746024658448e+01 4.900637757271260284e+02 2.949999999999999845e-01
7.971872388883583938e+01 6.440193039345953707e+01 4.718011437494802180e+02 2.300000000000000100e-01
4.000968175968141338e+01 7.312128538073491768e+01 1.599030483358222341e+02 9.849999999999999867e-01
1.825168194506581187e+01 4.506199711631201410e+01 3.379967775597356194e+01 1.000000000000000000e+00
8.648799879992454009e+01 3.828091630132512790e+01 2.579515458298267276e+02 4.949999999999999956e-01
9.657616095890395513e+01 2.923233370217423044e+01 5.975925635849728224e+01 9.949999999999999956e-01
1.136007875480214580e+01 1.502100400509723954e+01 7.766131162819613110e+01 4.050000000000000266e-01
5.705913506920765599e+00 2.754244874906419227e+01 2.369275889879442616e+02 5.000000000000000104e-03
4.590808339384165038e+01 4.443274705767012733e+01 3.314980097393907954e+02 3.150000000000000022e-01
1.420438470125162667e-01 3.704779865811529760e+01 1.339266142854643817e+02 2.500000000000000139e-02
2.584263522587175999e+01 5.884513535159607756e+01 2.723893536582625075e+01 1.000000000000000000e+00
8.994970691947634123e+01 5.104803965154322043e+01 1.086748499735895166e+02 9.949999999999999956e-01
5.480596051813084557e+01 8.649544014260888503e+01 3.711732745194711924e+01 1.000000000000000000e+00
3.459764966023381305e+01 2.801725489659922630e+01 4.950212205812913453e+02 8.000000000000000167e-02
1.492586098172988329e+01 7.637436010485005511e+01 1.662484425751939057e+02 9.100000000000000311e-01
3.637105372312288409e+01 7.142746066218393253e+01 3.229474478991862725e+02 2.999999999999999889e-01
5.396838953574484066e+01 4.766625390720893307e+01 3.236130109708368536e+02 3.150000000000000022e-01
7.180534115675688156e+01 9.561908515514919316e+01 4.196270783371119251e+01 1.000000000000000000e+00
2.943023811355679697e+01 6.353383694329505005e+01 2.362459387113802904e+02 4.000000000000000222e-01
5.201240608714316949e+01 6.254241730440230640e+01 1.201036553637075599e+02 9.899999999999999911e-01
7.450910332702771655e+01 5.230985874802362190e+01 1.450780502336544941e+01 1.000000000000000000e+00
2.726133976320089403e+01 2.957270026939028185e+01 1.764915219288216122e+02 2.399999999999999911e-01
8.425607524756014755e+01 3.660312550411142496e+01 1.348993133738115375e+02 9.000000000000000222e-01
6.249812589380937311e+00 5.264597265318089114e+01 3.577085260606581301e+02 4.499999999999999833e-02
4.853938345472842286e+01 8.271680400862030069e+01 2.895016094573118153e+02 5.949999999999999734e-01
2.812940462807065956e+01 9.015013919147934018e+01 9.988255624801013255e+00 1.000000000000000000e+00
5.045720425854504043e+01 2.913979554392189186e+01 4.164765632544445566e+02 2.049999999999999878e-01
2.026619439401974887e+01 2.436677621858507337e+01 2.666712032892763773e+02 2.500000000000000139e-02
6.674072075832114592e+01 6.931895624874468353e+01 3.515997580065511556e+02 4.949999999999999956e-01
8.052229226381685123e+01 9.513806929482383623e+01 2.175789432464682136e+02 9.699999999999999734e-01
4.824427147253168613e+01 2.633806990983059393e+01 1.219566309682073779e+01 1.000000000000000000e+00
9.449256185918531514e+01 5.167818351854527492e+01 2.626470102936607418e+02 6.800000000000000488e-01
1.915581291364659933e+01 9.231082271260227401e+01 1.605366738783806113e+01 1.000000000000000000e+00
6.739987393104362923e+01 4.179552597645431433e+01 4.383809268852214132e+02 2.550000000000000044e-01
2.109983578433124762e+01 5.979719952260958848e+01 5.381799833124222232e+01 1.000000000000000000e+00
2.131997974982742505e+01 5.233222617767726348e+01 2.141251208489677538e+00 1.000000000000000000e+00
6.104365029254260833e+01 5.552886926205871987e+00 4.366000742004414406e+02 2.200000000000000011e-01
6.057140569509669348e+01 3.397219045483207367e+01 4.317615543447615210e+02 2.049999999999999878e-01
7.047993099751872137e+01 1.288026859253447753e+01 2.298386798666177810e+02 4.899999999999999911e-01
4.498196610320960076e+01 6.543989153092044830e+01 4.137336678440377682e+02 2.099999999999999922e-01
4.908968242543224392e+00 9.029371004206865337e+01 3.140836018876083244e+02 2.049999999999999878e-01
3.225369138745691089e+01 5.416319630493070747e+01 2.595799114933585088e+02 3.250000000000000111e-01
6.002642280797191177e+01 1.855836831992147040e+01 2.334143697429299777e+02 3.900000000000000133e-01
7.972870952456352711e+01 4.339462138521225398e+01 9.411120391415010999e+00 1.000000000000000000e+00
3.431816853036526993e+01 1.691134371995127594e+01 2.563275925355097797e+02 1.650000000000000078e-01
4.073882563874917651e-01 2.120630797790161637e+01 8.606453159025346622e+01 4.499999999999999833e-02
9.183676397626322796e+01 2.966746548166172204e+01 4.261843675267985532e+02 3.099999999999999978e-01
7.300244939927695498e+01 6.062967954696990347e+01 2.922664078837545958e+02 5.749999999999999556e-01
7.098310844062150693e+01 4.240586966443768091e+01 4.408831422562369653e+02 2.449999999999999956e-01
2.864546586598706313e+00 9.730783714186375732e+01 3.921538317906654925e+02 2.000000000000000042e-02
1.110383719636780597e+01 8.873542564142657341e+01 1.475683103688367623e+02 9.699999999999999734e-01
3.711800769354527318e+01 4.071331435934323650e+01 4.324535059166242945e+01 1.000000000000000000e+00
2.080832859964756665e+01 8.011569781604802643e+01 2.255645459894429337e+02 7.950000000000000400e-01
8.753571287942267531e+01 6.361115844739055092e+01 7.832034461320290575e+01 1.000000000000000000e+00
6.302139552987924276e+00 3.445613382808221559e+01 3.066948625804373023e+02 7.000000000000000666e-02
3.754147910029188751e+01 8.309814036533042270e+01 2.883991013098329859e+02 5.699999999999999512e-01
6.301538882152375720e+01 7.191493172848915094e+01 8.349343234824692672e+01 1.000000000000000000e+00
4.040922837075271445e+00 1.831132475599389409e+00 1.062938175452666201e+01 6.099999999999999867e-01
9.401790093828951456e+01 9.928337665707289261e+01 3.159082177495389487e+02 7.650000000000000133e-01
3.387791555865187831e+01 3.542374094380998883e+01 2.792096885388774581e+02 1.900000000000000022e-01
7.984460183821470025e+01 9.905964024016429903e+01 4.289619788730335017e+02 5.749999999999999556e-01
9.277001199544017140e+00 7.723702000918468968e+01 9.648010602226810306e+01 1.000000000000000000e+00
5.787592675260520281e+01 5.156144110420683546e+00 9.966382762040689158e+01 5.600000000000000533e-01
5.139255286206447693e+01 1.602454086310267201e+01 1.584884634271548975e+01 1.000000000000000000e+00
9.797365215629720581e+01 5.746533138526665851e+01 3.285108982567944622e+02 5.200000000000000178e-01
5.386187630211401256e+01 7.418951245393131444e+00 7.525442233653848234e+00 1.000000000000000000e+00
8.602450305026523836e+01 6.860362232327999266e+01 2.694286402074568514e+02 7.950000000000000400e-01
4.780451824616109491e+01 1.918460155086067687e+01 3.065722736941213498e+02 1.799999999999999933e-01
6.577212448829553182e+01 6.343635671976954882e+01 2.150409043927684252e+02 8.249999999999999556e-01
9.031819710881386243e+01 5.404891738380809585e+01 3.504521719245342410e+02 4.650000000000000244e-01
9.868466420735664713e+01 3.449471912814206576e+01 3.926548891045588334e+02 3.049999999999999933e-01
5.421865270396521197e+01 9.554610114322944980e+01 1.392309221602018283e+02 9.949999999999999956e-01
8.043444024505866707e+01 8.720343580889760915e+01 3.395846785991384991e+02 7.049999999999999600e-01
8.239247163045826028e+01 1.182165154581306865e+01 3.054605390099965234e+01 1.000000000000000000e+00
7.632206088771397390e+00 3.585191436534020681e+01 4.243716740013354070e+02 1.499999999999999944e-02
1.588980439745668605e+01 5.732752263825378947e+01 9.899534100856141094e+01 9.899999999999999911e-01
2.386889628386677487e+01 2.460027511845012782e+00 3.810201820635350600e+02 2.999999999999999889e-02
2.984150079876985728e+01 3.718741606595825999e+01 4.354121970701057762e+02 3.500000000000000333e-02
3.399133880480763992e+01 6.577863406730278939e+01 3.979454621933980434e+02 1.150000000000000050e-01
1.296998254591072453e+01 9.936705070162454945e+01 1.648495244520644860e+02 9.599999999999999645e-01
7.019109617207121232e+01 3.930106846131109677e+01 3.002399013445816536e+02 3.449999999999999734e-01
4.816317638760381215e+00 4.253053743138033127e+01 9.866411685614957605e+01 7.500000000000000000e-01
8.777282638873397502e+01 7.997914427827240047e+01 3.435404194778083138e+02 6.650000000000000355e-01
7.892611724399500872e-02 7.730398368385111496e+01 1.511452173235419423e+02 9.150000000000000355e-01
9.652804553773681562e+01 7.275459036849136396e+01 3.484392244215268875e+02 5.400000000000000355e-01
1.184831521919792863e+01 9.441112524602517908e+01 4.238879235243566654e+02 1.650000000000000078e-01
7.440730527500964797e+01 7.132617487129822109e+01 3.048045203957437366e+02 6.500000000000000222e-01
9.485569562604638350e+00 2.470824213881911646e+00 4.136049393718963074e+01 3.150000000000000022e-01
7.367204062947908483e+01 9.091926891594988547e+01 2.491838586704783722e+02 9.050000000000000266e-01
5.589767869267305400e+00 8.385320022994238798e+01 1.969142935381804591e+02 7.049999999999999600e-01
