#                      B                        I                        T                        M
1.159434579611594529e+01 7.568482647728274060e+00 3.620421327753004448e+02 1.199999999999999956e-01
6.667261173605353974e+01 4.031363063909281408e+01 2.855267559032736244e+02 4.699999999999999734e-01
6.219106620618421744e+01 9.523275765169302076e+01 4.390666791490951937e+02 7.600000000000000089e-01
4.202399706974851057e+01 7.432323313197947812e+01 8.938289369903270654e+01 1.000000000000000000e+00
6.151870476051075798e+01 3.861458176206369330e+00 4.650395722363396658e+02 1.150000000000000050e-01
5.343421590313505476e+01 2.193902551106711485e+01 2.532180068701966320e+02 3.499999999999999778e-01
7.373430012066107508e+01 2.585887989906288453e+01 1.090596956338815176e+02 9.849999999999999867e-01
4.255990296586254118e+01 1.979822653969624469e+01 4.133712846589623382e+02 2.049999999999999878e-01
1.421468667046741530e+01 2.334514210681287238e+01 3.825469083239207748e+02 4.499999999999999833e-02
1.954526348858188101e+01 5.670881742416229088e+01 3.335350615445045150e+02 2.849999999999999756e-01
3.465387566117745166e+01 6.110529041375950499e+01 1.650770201747565125e+01 1.000000000000000000e+00
8.273545755396317247e+01 1.268197381514534072e+01 2.732943551157987372e+02 3.699999999999999956e-01
5.674095602812963790e+01 9.489502918794127595e+01 3.231114251185249486e+02 9.499999999999999556e-01
7.953565327848187394e+01 2.440940296454155600e+01 9.408403836123045494e+01 9.949999999999999956e-01
8.793134609409491986e-01 1.986134083080185064e+01 4.623499321068965742e+02 1.300000000000000044e-01
6.993344292239650883e+01 6.618651711793521031e+01 1.979449723315474330e+01 1.000000000000000000e+00
3.906583730153955969e+01 6.352866851947091931e+01 3.038558396858267088e+02 7.199999999999999734e-01
5.043316715458590949e+01 7.639428194378817238e+01 2.771500030005286135e+02 9.050000000000000266e-01
4.196623841751440409e+01 7.914547953725588059e-01 7.312554878094090327e+01 5.649999999999999467e-01
1.730381808215315687e+01 3.689997083483558526e+01 1.565849666063644463e+02 7.950000000000000400e-01
4.464438622152869129e+00 2.783227203462590182e+01 1.146393210076468563e+02 6.250000000000000000e-01
4.222401670771319715e+01 5.397762643314996467e+01 7.100053778571009389e+00 1.000000000000000000e+00
4.288378863927734130e+01 1.499805572668894627e+01 1.072667443693194969e+02 7.800000000000000266e-01
5.374922724848774891e+01 4.344904735510763771e+01 2.861567212318179827e+02 6.450000000000000178e-01
6.718741537175597500e+01 1.706028921188740810e+01 3.049237742254173327e+02 3.599999999999999867e-01
6.790188841330888181e+01 6.793891792482128267e+01 6.764254540448274611e+01 1.000000000000000000e+00
7.044853530078138704e+01 2.565062421196394382e+01 1.156511734139911596e+01 1.000000000000000000e+00
1.615252156743429168e+01 1.931920822300850205e+01 4.766403111825874248e+02 3.500000000000000333e-02
1.976389059175471630e+01 8.205595851840301691e+01 2.860027948159846574e+02 9.100000000000000311e-01
4.132763730572839478e+01 3.154803279883327605e+01 4.742246168449002539e+02 9.500000000000000111e-02
3.037522484198781569e+01 5.223917437741570780e+01 2.129199482569425186e+02 7.900000000000000355e-01
2.601096844205329717e+00 2.236900415834128353e+01 1.995067537943384650e+01 1.000000000000000000e+00
5.977106383298428227e+01 6.431555966999496832e+01 4.182989740140868662e+02 5.300000000000000266e-01
2.090390279491253978e+01 1.660987449647322478e+01 3.920810672907676917e+02 2.999999999999999889e-02
8.936772740346896171e+00 1.365093587855690771e+01 6.741272131502211096e+01 8.499999999999999778e-01
4.125959182054668162e+01 7.662827556174526933e+01 2.574305595996129341e+02 9.000000000000000222e-01
7.312195898291385276e+01 6.639285779015143873e+01 1.639163065499108143e+02 1.000000000000000000e+00
1.577118093779661478e+01 4.861601821703901294e+01 1.428156582234561824e+02 9.449999999999999512e-01
6.864405878155167784e+01 6.008795848704740195e+01 8.281035140305789355e+01 1.000000000000000000e+00
3.043072709575194779e+01 3.956034493213941516e+01 4.085239942456439621e+02 1.700000000000000122e-01
9.682991595135911211e+01 4.884991829874854830e+01 6.666950529772640266e+01 1.000000000000000000e+00
5.265376654031621229e+01 4.841212343915130134e+01 4.202993091498726130e+02 3.750000000000000000e-01
5.085060033053612472e+01 8.737056914556772824e+01 4.467988523164185040e+02 5.450000000000000400e-01
9.633955173922406345e+01 4.550865933183458623e+01 2.360388723019690360e+02 8.800000000000000044e-01
7.342284699950687354e+01 8.740100883950329091e+01 2.787466448165771453e+02 9.749999999999999778e-01
8.341767154476694657e+01 2.921144372308060611e+01 2.493870898931868396e+01 1.000000000000000000e+00
8.310451973825092864e+01 3.630568740540516615e+01 4.738398070103182249e+02 3.400000000000000244e-01
8.050080424780313137e+01 6.194520404480030606e+00 3.952069947087433661e+02 1.700000000000000122e-01
1.865403038148339476e+01 1.884506287791548118e+01 2.316812496441182816e+02 1.400000000000000133e-01
5.589146960316620749e+01 2.563093902029072524e+01 1.913921375915097656e+02 6.099999999999999867e-01
9.024853581516634904e+01 9.520664796642964234e+01 4.866896297283964259e+02 7.299999999999999822e-01
8.353599621465531300e+01 7.389886164824034154e+01 4.123898626962538856e+02 6.700000000000000400e-01
5.882419712679456580e+01 3.155668467986346570e+01 4.002253105101362962e+02 2.449999999999999956e-01
5.133163344695702790e+01 5.496448231477536694e+01 6.254302104061639511e+01 1.000000000000000000e+00
7.628581906526949297e+01 5.921218908199531228e+01 1.753430868237520031e+02 9.749999999999999778e-01
2.153226855179269705e+01 8.011140636799513004e+01 3.002669979933257878e+02 8.000000000000000444e-01
4.125762442095756910e+01 4.244696766732838000e+01 2.535704028698660863e+02 5.400000000000000355e-01
4.227156069580857434e+00 7.140879981245090846e+01 3.663272649627181181e+02 4.000000000000000083e-02
1.402733811200764080e+01 7.749387223751084264e+01 4.456815363778674168e+02 3.250000000000000111e-01
9.189216398902800620e+00 8.436159175690116285e+01 2.514031145564376004e+02 9.399999999999999467e-01
4.023491870544219040e+01 2.384613283969461861e+01 6.477988280749491423e+01 1.000000000000000000e+00
5.554132842337167375e+01 5.275495224529087324e+01 4.785967755091318168e+02 2.099999999999999922e-01
5.722522130006982621e+01 4.340495215722540934e+00 1.728734112569087529e+02 3.750000000000000000e-01
4.017889790002227812e+01 4.228905612137974401e+01 1.421295577828288970e+00 1.000000000000000000e+00
4.391592221564744136e+01 1.322834434655618452e+00 1.923103234761140925e+02 2.250000000000000056e-01
7.849694875865102972e+01 8.944502735177414365e+01 4.839122520113121482e+02 6.750000000000000444e-01
9.036795807971009253e+01 6.767853468017827367e+01 1.199461292030461550e+02 1.000000000000000000e+00
3.986714040534622683e+01 2.453291260458959755e+01 2.464699522520831181e+02 3.699999999999999956e-01
6.365982062020633947e+01 4.424167502322012524e+01 2.339200198754093094e+02 7.399999999999999911e-01
1.845240669885063767e+01 3.408319683929997268e+01 1.808983910864146765e+02 5.450000000000000400e-01
5.886566099687057374e+01 7.917506120126566316e+01 4.743158395248157149e+02 3.549999999999999822e-01
4.317493530736224017e+01 4.862982346740346884e+01 2.508077507822557664e+02 7.349999999999999867e-01
5.355046599111321370e+01 9.681712639419124855e+01 4.109708341958698838e+02 8.750000000000000000e-01
8.338389578500348875e+01 2.450910141742336634e+01 4.156822218125281552e+02 2.149999999999999967e-01
5.746559478201703541e+01 1.099867605616324795e+01 9.756319466385320993e+01 7.850000000000000311e-01
2.748473486277683264e+01 3.644220049403594430e+01 4.014068035113064070e+02 8.999999999999999667e-02
8.145207128785338568e+01 7.349200554292026766e+01 4.431731646205554398e+01 1.000000000000000000e+00
5.404668826391561254e+01 3.427017738751999332e+00 3.317693266775616507e+02 2.099999999999999922e-01
6.326706287343867530e+01 3.963197674446081464e+01 4.125758503109295816e+01 1.000000000000000000e+00
6.594821972034668534e+01 3.063628879825635920e+01 4.543009884322690937e+02 1.950000000000000067e-01
3.297605819283234041e+01 2.263727674978981952e+01 3.058689612542447094e+02 2.399999999999999911e-01
1.867573826773688950e+01 7.198577014617342229e+00 3.580685015993321372e+02 8.000000000000000167e-02
1.129613092875237612e+01 2.008837999566259214e+01 1.809722675306367137e+02 1.000000000000000021e-02
1.206017421122696476e+01 2.765623726839542940e+01 4.691623802633606033e+02 5.000000000000000278e-02
5.040039077731098871e+01 9.757565889485148602e+01 9.177728457075437518e+01 1.000000000000000000e+00
3.121322235790997013e+01 2.503940939663038989e+01 6.785409242188279677e+00 1.000000000000000000e+00
9.721120596995561414e+01 3.910232274343101722e+00 2.671356129903253418e+02 4.099999999999999756e-01
7.244191209165967393e+01 6.661983486611002547e+01 4.347724165346193104e+02 5.949999999999999734e-01
6.766667487035238082e+01 2.330919752367044850e+01 2.215906424462261270e+02 5.250000000000000222e-01
8.755330190451260819e+01 1.629048772131747569e+01 6.666184075112818164e+01 9.949999999999999956e-01
9.574370960059246727e+01 6.977453101324411477e+01 1.497851158813758161e+02 9.949999999999999956e-01
1.688047500395100542e+00 1.657106204272254502e+01 3.985921850364172769e+01 1.000000000000000000e+00
7.503726965764758461e+01 1.830981397453841453e+01 6.258342660312382577e+01 1.000000000000000000e+00
1.917962243465993311e+01 6.243449141809401937e+01 3.506932240005062908e+02 2.650000000000000133e-01
2.907668697093586729e+01 2.225763100042050269e+01 3.365998362061044418e+02 2.999999999999999889e-02
1.181173652720113409e+01 8.264970359709799652e+01 3.066814086383510585e+02 7.550000000000000044e-01
5.264925189496760538e+01 8.714366900546504269e+01 3.302044496122626356e+02 9.150000000000000355e-01
2.390854599129244207e+01 3.940990375305827342e+01 2.726636244939618337e+02 4.000000000000000222e-01
7.769140081007314791e+01 3.953537285778764954e+00 1.509156917144025556e+00 1.000000000000000000e+00
9.729203897179719718e+01 7.105812436273180310e+01 1.132989271388955785e+02 1.000000000000000000e+00
6.571054851204078773e+01 8.975354906642178321e+01 1.286549829954698794e+02 1.000000000000000000e+00
3.009993310990675752e+01 8.321328556078360350e+01 4.733270676589236245e+02 3.350000000000000200e-01
4.670565392263812043e+01 7.409846331121561036e+01 3.115853341618674222e+02 8.100000000000000533e-01
5.936381233701369808e+01 4.875178610487560604e+01 1.395992615634186222e+02 9.849999999999999867e-01
1.858695879887922331e+01 3.646126665830124836e+01 6.391629942356701122e+00 1.000000000000000000e+00
5.370047781036838330e+01 5.372357480531512408e+01 3.535521824865622307e+02 4.899999999999999911e-01
2.289053832502133901e+01 6.922112209266545335e+01 2.535043330709774807e+02 9.200000000000000400e-01
4.305992996182460786e+01 4.050166525759705394e+01 4.685519225139357218e+02 2.600000000000000089e-01
7.842603930570703596e+01 2.717716195393235523e+01 2.969192996101214703e+02 3.750000000000000000e-01
8.926115100516980760e+01 2.448842756742774895e+01 3.587286140134302741e+02 3.750000000000000000e-01
9.311604089479857294e+01 9.374559129423948889e+01 2.693428335946359766e+02 9.799999999999999822e-01
2.418686251258675668e+01 3.031152316025739424e+01 1.031725202105695871e+01 1.000000000000000000e+00
4.840264919551088951e+00 1.230084148466838201e+01 2.051619035143937708e+02 8.000000000000000167e-02
4.663837773545566279e+01 7.066626551687754443e+01 1.987483137792332855e+01 1.000000000000000000e+00
4.394970355006652341e+01 2.394490539115280114e+01 1.580472423836726534e+02 6.850000000000000533e-01
6.125081818602612316e+01 6.679720997335803645e+01 3.936685754901343444e+02 4.949999999999999956e-01
9.801400293053720247e+01 2.737578834758751611e+01 1.553599329641577356e+02 9.449999999999999512e-01
8.587187399094460716e+00 4.743202187014342286e+01 5.351808177244646458e+01 1.000000000000000000e+00
4.084321810924242868e+01 1.259951624305688256e+01 3.234641052585334364e+02 1.199999999999999956e-01
1.318758094584224239e+01 6.095632818821992061e+01 2.190249281531068277e+02 8.750000000000000000e-01
8.377734483626362305e+01 4.087333876571172198e+01 2.081192693564548790e+01 1.000000000000000000e+00
9.476829030593091829e+01 4.828164429262062640e+01 1.134765636567985325e+02 1.000000000000000000e+00
8.722969880222053973e+01 3.322327495544101339e+01 4.791577787984755332e+02 2.650000000000000133e-01
1.795820010345960327e+01 6.078233209306205254e+00 3.683332701955098401e+02 1.749999999999999889e-01
1.316821999202502980e+01 4.760109327973120941e+01 4.560990248940573792e+02 2.500000000000000139e-02
8.875601243697353482e+01 8.421905866714706690e+01 9.420852048930669298e+00 1.000000000000000000e+00
9.948515908705594768e+01 8.439805109422061946e+01 3.227584683507366776e+02 9.350000000000000533e-01
6.888277479056704067e+01 6.559386924852805123e+01 7.399234234716203673e+01 1.000000000000000000e+00
6.941632291851760783e+01 5.730524618681388205e+01 4.639671230943525302e+02 3.800000000000000044e-01
5.662079403164879210e+01 9.806916555536878377e+01 1.688056419727755610e+02 1.000000000000000000e+00
7.031702607879479672e+01 2.659680300929821328e+01 2.346150245077798786e+02 6.450000000000000178e-01
1.378274296206308236e+01 6.287144985376473727e+01 2.309432150057317017e+02 9.000000000000000222e-01
2.329196197355238951e+01 4.759133142259999261e+01 3.671176742237431654e+02 2.300000000000000100e-01
5.683014792593320408e+01 3.423537118582792971e+01 2.786609690940027804e+02 3.750000000000000000e-01
3.544928840731017772e+00 7.846783683180872515e+01 4.102719743190800159e+02 5.999999999999999778e-02
3.826074690364155373e+01 1.592994697042527719e+00 1.382809504182255296e+02 2.899999999999999800e-01
7.714610939587433336e+01 6.862202282314274271e+01 2.740620755833710405e+02 9.250000000000000444e-01
8.190524006018144121e+01 9.444140380416988023e+01 2.924752937780400543e+02 9.899999999999999911e-01
8.738905916154587317e+01 7.126898972229415108e+01 4.304367864536673096e+02 7.449999999999999956e-01
6.249788682921284533e+01 9.749186345333860970e+01 2.351066858316554544e+02 9.899999999999999911e-01
5.878880167340388851e+01 5.164733410313685624e+01 4.078015206985027135e+02 3.649999999999999911e-01
2.072234428508356530e+01 9.725449417446817790e+01 2.458523347133264565e+02 9.899999999999999911e-01
1.202448829977466005e+01 1.045994373045317616e+00 6.162480885076149661e+01 2.200000000000000011e-01
4.456870003611925313e+00 5.719015695720177916e+01 1.446671091626102452e+02 9.749999999999999778e-01
4.945369567773398956e+01 6.028945955568537585e+01 1.149947655554326502e+02 1.000000000000000000e+00
6.382092444751783233e+01 9.162471016158824000e+01 2.734578151164525934e+02 9.749999999999999778e-01
7.205215897180509899e+01 7.900920216405665997e+00 3.262862750216612540e+01 1.000000000000000000e+00
5.358059485377162190e+01 9.454872356293833491e+00 1.079064399234619600e+02 6.899999999999999467e-01
4.843527965655204071e+01 7.773439433579513036e+01 3.490347498300710640e+02 7.850000000000000311e-01
8.689484458641175024e+01 4.490136071429026998e+01 4.589842674324099221e+02 3.400000000000000244e-01
3.830043913393723898e+01 8.880949121851763550e+01 4.686060349057368626e+02 3.499999999999999778e-01
7.563185094465265479e+01 3.037698912063028445e+01 3.566079080242749910e+02 2.999999999999999889e-01
2.958592864126944733e+01 5.415746078100686134e+01 3.562480162125925744e+02 2.000000000000000111e-01
7.430793001699217371e+01 3.631597791408056253e+01 3.895852921355016747e+02 4.299999999999999933e-01
7.092963182724066939e+01 9.235850375792595912e+01 1.749180758773189837e+01 1.000000000000000000e+00
9.182575595007071456e+01 1.484119121166091304e+01 2.174623022139718387e+02 5.400000000000000355e-01
5.692727863547527534e+01 5.658334547099035206e+01 4.293452114503803045e+02 4.199999999999999845e-01
1.229819356396207297e+01 6.361878097589615777e+01 1.919866339840481828e+02 9.350000000000000533e-01
3.725398422157292089e+01 6.378667671883216883e+01 2.145919523330638867e+02 9.699999999999999734e-01
4.432498558355865015e+01 3.674410661280192159e+01 3.602805153347007945e+02 2.300000000000000100e-01
9.216058349966682783e+01 5.413330346823036621e+01 6.543266482890822999e+01 1.000000000000000000e+00
3.317341106524996519e+01 6.029856570289501150e+01 1.988231919835638450e+02 9.499999999999999556e-01
1.267389223998914360e+01 3.612417704848652988e+01 1.866949560394646142e+02 2.650000000000000133e-01
4.314005443139183882e+01 2.907432822650029891e+01 3.011088204767910383e+02 3.350000000000000200e-01
8.233049262910213884e+01 5.651023932829914997e+00 4.099637124236278964e+02 1.700000000000000122e-01
7.115679066876634806e+01 1.035562114029676195e+01 7.864347475327838310e+01 8.900000000000000133e-01
4.146089780668948777e+01 8.462999819316465278e+00 2.944001349955641444e+01 9.899999999999999911e-01
2.874154568637052876e+01 8.600300209868018442e+01 4.793615913193459619e+02 3.250000000000000111e-01
1.105946190157726505e+01 7.836708024326379984e+01 1.984962556102067879e+02 9.599999999999999645e-01
5.714025687783621521e+01 2.327353977343915403e+01 1.133208572405636119e+02 9.300000000000000488e-01
4.934885138281556038e+01 8.992408490363618512e+01 1.656328995369470363e+02 1.000000000000000000e+00
4.404800289971524307e+01 9.344723525600814185e+01 3.604089792793638480e+01 1.000000000000000000e+00
4.138401070599473286e+01 3.207005445801806331e+01 7.278340342601944712e+01 1.000000000000000000e+00
4.884177738081880449e+01 7.549654068493376258e+01 4.727102019189994166e+02 3.850000000000000089e-01
9.720320327818072315e+01 3.225361523239185146e+01 4.171808989169130655e+02 3.449999999999999734e-01
6.272693693469631171e+01 5.006149913607927715e+00 2.762876398462751695e+02 2.700000000000000178e-01
1.076899404964267148e+01 5.709169385319490431e+01 2.046580520821797791e+02 8.750000000000000000e-01
5.235274598757063558e+01 6.893977564486547749e+01 7.121535693594239547e+01 1.000000000000000000e+00
2.857969987446600157e+01 9.363762726284974747e+01 1.598508889031916169e+01 1.000000000000000000e+00
4.300302769817684378e+01 3.584877675325557789e+01 3.357929006567241004e+02 2.650000000000000133e-01
7.936486624645021948e+01 2.319997692652215449e+01 2.857218461244873424e+02 5.150000000000000133e-01
7.682770457385235829e+01 6.384864268366354878e+01 2.713410332405753707e+02 8.800000000000000044e-01
3.367300498321448288e+01 5.054472419907018832e+01 6.966258904660190865e+01 1.000000000000000000e+00
1.158119778295056790e+01 3.786823635023978341e+00 6.395082914946777919e+01 2.750000000000000222e-01
1.529406404304079103e+01 4.799125919544462704e+01 1.204986629014148889e+02 9.499999999999999556e-01
7.630621164872067652e+00 5.540414901709809214e+00 1.391945814791026237e+02 7.499999999999999722e-02
2.782730877306430273e+01 4.018503607584601411e+01 4.185913544312629710e+02 9.500000000000000111e-02
1.708931037264270003e+01 8.656349157408089923e+01 3.890660023155708132e+02 4.749999999999999778e-01
8.848925216749353240e+01 3.858015043205178785e+01 3.958932622408776751e+02 3.850000000000000089e-01
5.867603001531427509e+01 9.324424041169632460e+01 1.283911525827662103e+02 1.000000000000000000e+00
6.839219962081101301e+01 9.790863884461418820e+01 2.967076166602979583e+02 9.699999999999999734e-01
9.540809814464461169e+01 1.371167359336065772e+01 2.247597375256719943e+01 1.000000000000000000e+00
1.727695940289815724e+01 6.509992553532674719e+01 9.528418614907650408e+00 1.000000000000000000e+00
7.003499312561581291e+01 1.287601996760355405e+01 3.185577230257478618e+02 2.949999999999999845e-01
2.509523095691658057e+01 5.474829344827779920e+01 4.662360089845623179e+02 2.399999999999999911e-01
1.411358135636245947e+01 6.775361965315107682e+01 1.232519819439656885e+02 1.000000000000000000e+00
6.966528239223151786e+00 2.038066886251498033e+01 3.942316337526456778e+02 0.000000000000000000e+00
4.180627012560981370e+01 2.260144426741912582e+01 2.580690272878721885e+02 3.599999999999999867e-01
7.702552674489577100e+01 8.282176331027508809e+01 3.385653024249925238e+02 8.599999999999999867e-01
5.883615570066912426e+01 6.880999412957748973e+00 2.302551874206208140e+02 2.399999999999999911e-01
4.011596706797492118e+01 9.329260112233541236e+01 4.984990492842391632e+02 4.450000000000000067e-01
2.085025373278000416e+00 9.613533847008218913e+01 4.072514801477673245e+02 2.500000000000000000e-01
9.405956792522925980e+01 3.957360803250528392e+01 2.917694206647371402e+02 6.199999999999999956e-01
2.105988381395020781e+01 4.390644627446675941e+00 2.032437772246673831e+02 9.500000000000000111e-02
6.745698042943620010e+01 7.334640116836409618e+01 3.321628636318256440e+02 8.649999999999999911e-01
2.083539065768459864e+01 2.247084537259274839e+01 6.274495359886952883e+01 9.749999999999999778e-01
5.723825343931352450e+00 2.911179868198229315e+01 1.264391617794995568e+02 8.149999999999999467e-01
8.143364431720873142e+01 5.946430563729562380e+01 4.219172029961383146e+02 3.850000000000000089e-01
4.002306950507293948e+01 2.770719411195837267e+01 3.251252076281458585e+02 2.149999999999999967e-01
9.780153981468501456e+01 9.425953800556527540e+00 2.524717765079602714e+02 3.950000000000000178e-01
4.490445238380736015e+01 3.589322642023135757e+01 9.531749427933812058e+01 9.849999999999999867e-01
1.542402174307356688e+01 1.559810191709945570e+01 4.101544259317646492e+02 1.499999999999999944e-02
4.055061414299019162e+01 4.729403286488713576e+01 1.220402292532885440e+02 9.949999999999999956e-01
8.104668398324929512e+01 2.805466752793857665e+01 2.220515196711886574e+02 7.600000000000000089e-01
1.030410946828588692e+01 8.071546300216337499e+01 1.502439210366435418e+01 1.000000000000000000e+00
5.979554979107344082e+01 6.062194820842650955e+01 4.377069325702645983e+02 3.750000000000000000e-01
6.710247391313838250e+01 9.137802248516820214e+01 1.657845623875801380e+02 9.899999999999999911e-01
9.274478726233706993e+01 5.497315334817767507e+01 3.499120540324854574e+02 6.300000000000000044e-01
4.223495755348550773e+01 2.366287538909429600e+01 3.838599914332576759e+02 2.449999999999999956e-01
7.704843700692333641e+01 8.965254261195458696e+01 7.950715141612278103e+01 1.000000000000000000e+00
8.956632323063172407e+01 1.619378447211832395e+01 2.969714551953336468e+01 1.000000000000000000e+00
1.701437533494971888e+01 5.359887647666539578e+00 2.466713946443525174e+01 9.549999999999999600e-01
8.727843574316179343e+01 5.421445706583484991e+01 6.022830101939382530e+01 1.000000000000000000e+00
9.491725158254898531e+01 4.208661101167473362e+01 4.679010757884077520e+01 1.000000000000000000e+00
4.283345958006692200e+01 3.619142530764042220e+01 2.606522006350292031e+02 5.000000000000000000e-01
7.268674209868260050e+01 5.263868721306078413e+01 3.819689770941971574e+01 1.000000000000000000e+00
1.345604014744216670e+01 5.627466664133082475e+01 3.887880773852713219e+02 1.150000000000000050e-01
1.419918345968594053e+01 1.781864905035864410e+01 4.907977986549931870e+02 7.000000000000000666e-02
5.237804706110475905e+01 3.776648975206941117e+01 1.410666316050336491e+02 9.350000000000000533e-01
4.407966382994318622e+01 2.806301333400949716e+01 1.079200156258038987e+02 9.449999999999999512e-01
3.032127572634905732e+01 2.849152950127717077e+00 2.380107379222916393e+02 1.449999999999999900e-01
3.515691213037680996e+01 3.256190959293476794e+00 2.500220518133049552e+02 2.300000000000000100e-01
9.268604279595761852e+01 8.321007661267930189e+01 1.376616284611465062e+02 1.000000000000000000e+00
1.439412040179468022e+01 6.420403775647488942e+01 8.701918447131572520e+01 1.000000000000000000e+00
6.693574574590023474e+01 7.828425341067296017e+01 2.046908929711773908e+02 9.899999999999999911e-01
9.702600492688205236e+01 7.058575875867745708e+01 2.128654618793579516e+02 9.849999999999999867e-01
5.680268318481127210e+01 4.816823362771375372e+01 3.961582686257463592e+02 3.350000000000000200e-01
6.340272834047815564e+01 8.214014543924103862e+01 4.619519743528779259e+02 5.250000000000000222e-01
6.901246689833543257e+01 9.846397856800059856e+01 1.252248114291992351e+02 1.000000000000000000e+00
2.107208699704899857e+01 3.835333956702413616e-02 2.065613587801171889e+02 5.999999999999999778e-02
5.544080472641019952e+01 7.868480132943065541e+01 2.218945579233792387e+02 9.749999999999999778e-01
8.258066301701444445e+01 1.252968490577404737e+01 6.219919695840422946e+01 9.899999999999999911e-01
9.776827930339334216e+01 6.947042715519201295e+01 2.606831010345495088e+02 9.399999999999999467e-01
4.013487742733437358e+01 3.728249947272477272e+01 2.968503242562759965e+02 2.300000000000000100e-01
7.154924713950209991e+01 8.888506406354611045e+01 2.825290087901140055e+02 9.899999999999999911e-01
3.489276957041089133e+01 4.189094540670117794e+01 2.280516138907509571e+02 7.349999999999999867e-01
4.735187295125413698e+00 7.392093344384977627e+01 3.480481604357214565e+02 1.000000000000000056e-01
8.600141373797094957e+01 2.407876585737565733e+01 3.827660789313218856e+02 2.600000000000000089e-01
8.616167018141356948e+01 3.003665038468442106e+01 4.862803459073197132e+02 1.950000000000000067e-01
1.676480070634345054e+01 7.638421234340560773e+01 5.115233609156354078e+01 1.000000000000000000e+00
8.662307366170097112e+00 4.371807451161775759e+01 1.892990224345793990e+02 3.300000000000000155e-01
6.644053228139462419e+01 9.029473171279568078e+01 4.617511038157136909e+02 6.300000000000000044e-01
2.259881281719543722e+00 7.450420303944477496e+01 2.129534631100477213e+02 9.649999999999999689e-01
7.719780296467618541e+01 2.346368114270460126e+01 9.057831188410636969e+01 9.749999999999999778e-01
9.839381473964387226e+01 7.878646481013564085e+01 2.596299702574308981e+02 9.749999999999999778e-01
7.980172008397218519e+00 6.919724882165930069e+01 3.890890319844702390e+02 5.999999999999999778e-02
2.632627798937696184e+01 6.075220854697375472e+01 3.320199469987879866e+02 3.950000000000000178e-01
6.846339923316176623e+01 7.896488081594463893e+01 2.969946936703602205e+02 9.250000000000000444e-01
5.753066724366107110e-01 5.058653469293162885e+01 5.455722383085281990e+01 1.000000000000000000e+00
1.085293229898192635e+01 6.720901050623294282e+01 2.485371441186546235e+02 7.950000000000000400e-01
3.502905505355627724e+01 1.094676805454047042e+01 2.156519735652611871e+02 2.250000000000000056e-01
8.164348106769921287e+00 7.119627816837237333e-01 3.719178417061344817e+02 5.999999999999999778e-02
4.925003067399899948e+01 9.738859375436211963e+01 4.943470383130943446e-01 1.000000000000000000e+00
9.105468578142279057e+01 4.303921624063342932e+01 4.230121708777750200e+02 3.900000000000000133e-01
1.176196485361444388e+01 6.117038146851645308e+01 1.646377646546477536e+02 9.949999999999999956e-01
2.942720930537731761e+01 4.751455241157572118e+00 3.005554509827322818e+01 9.150000000000000355e-01
3.000829234788270128e+00 7.702351887801323471e+01 3.460715219600800765e+02 1.700000000000000122e-01
4.081794969640237980e+01 5.787826436259075535e+01 3.847700028376438581e+02 4.500000000000000111e-01
2.017854074230311312e+01 7.823512577208458652e+01 2.984672598811840771e+02 8.199999999999999512e-01
1.288560535425389730e+00 4.861824227283377553e+01 1.584871038262749039e+02 9.350000000000000533e-01
4.846603572849146246e+01 7.199121246159677412e+01 4.847817336598310476e+02 3.599999999999999867e-01
5.550179345675218201e+01 4.735957015052444063e+01 4.933003111574489026e+02 1.749999999999999889e-01
7.442430910589982318e+01 6.441999081719669107e+01 2.357809992717273531e+02 9.599999999999999645e-01
9.524635228756159222e+01 6.770584336911073819e+01 3.667169111955735161e+01 1.000000000000000000e+00
7.945284330261372929e+00 1.328741002151934936e+01 3.537392667671195454e+02 4.499999999999999833e-02
3.440956839337587780e+01 7.871799670561796347e+01 1.345794179571256564e+02 1.000000000000000000e+00
2.911565149874492420e+01 3.408949729950320773e+01 1.847008773644071198e+02 6.049999999999999822e-01
3.677834516068194404e+01 8.796345256009692548e+01 5.849303259637207475e+01 1.000000000000000000e+00
4.500514087343816527e+00 7.665872694295953238e+01 4.492514019514269421e+02 2.999999999999999889e-02
7.546008031544783989e+01 6.263013303578354396e+01 4.364919695378735582e+02 4.199999999999999845e-01
8.926761997629783707e+01 4.758207473495929207e+00 1.245627289943919322e+02 6.400000000000000133e-01
6.152667012926114865e+01 9.626524201961099436e+01 3.958392449416031695e+02 8.449999999999999734e-01
2.223523541920700097e+01 9.503484595248930589e+01 3.654211383360541276e+02 8.249999999999999556e-01
1.603286378626876285e+00 2.474729353699714807e+01 4.016918072351938918e+02 1.000000000000000056e-01
1.860900504369253383e+01 1.269673016795189824e+01 3.811507259185987664e+02 1.049999999999999961e-01
6.784598461347383136e+01 8.141660920970829807e+01 3.759444102144926774e+02 8.599999999999999867e-01
4.683654728921068511e+01 5.582575924929131617e+01 3.411668510124869726e+02 5.500000000000000444e-01
2.404811868152268062e+01 9.309004662605751435e+01 4.330465347741934465e+02 4.050000000000000266e-01
2.662017953907341905e+01 4.978139652199185861e+01 4.746350778580113001e+02 1.849999999999999978e-01
9.889608282863433431e+01 2.439193524404154800e+01 1.056653794303707627e+01 1.000000000000000000e+00
6.701722992990589489e+01 7.874235656074549183e+01 4.714175034175332257e+01 1.000000000000000000e+00
