#                      B                        I                        T                        M
1.134151821914160507e+01 5.334899158792046592e+01 8.022727626104426690e+01 8.699999999999999956e-01
4.233780412004682603e+01 7.147278150062037128e+01 1.373950491988153999e+00 3.500000000000000333e-02
7.845133254803153022e+01 3.984673431817944333e+01 8.224123104706315246e+01 9.799999999999999822e-01
4.437352444944788488e+01 3.743910865607901428e+00 5.604412246111540696e+01 6.999999999999999556e-01
7.192750184070888508e+01 9.973075053404174639e+01 9.721686235033743628e+00 1.000000000000000000e+00
4.005031260447812258e+01 5.736480041791200790e+01 8.922539127082445987e+01 9.749999999999999778e-01
2.998280850395526898e+01 7.899444072272858364e+01 3.553840368702758212e+01 1.000000000000000000e+00
1.372247223364679769e+01 9.537063756126337921e+01 5.484719341320353436e+01 1.000000000000000000e+00
5.053461560790910312e+01 7.829984509993985853e+01 9.607592210919037257e+00 6.400000000000000133e-01
7.272340567265274558e+00 4.643616396105441879e+01 5.437088350175307738e+01 9.649999999999999689e-01
5.348112375766604742e+01 4.872733034397806051e+01 3.213766179092891662e+01 1.000000000000000000e+00
4.777155278018322093e+01 6.073038063002748288e+01 4.292137768047765434e+01 1.000000000000000000e+00
6.687970357806446486e+01 8.188490422990388140e+01 4.001937678773914797e+01 1.000000000000000000e+00
9.670714092427252240e+01 7.958060108712379588e+01 7.486178942334137787e+01 1.000000000000000000e+00
3.618298560730536906e+00 8.359538016541584682e+01 5.205136577660178432e+01 1.000000000000000000e+00
8.172395260829676999e+01 1.667165072715526719e+01 7.069177132439688194e+01 9.150000000000000355e-01
1.103646090903809807e+01 9.738266615932248271e+01 8.459817379137740545e+01 1.000000000000000000e+00
2.173714841513285023e+01 8.303500846188975970e+01 7.109260886706364602e+01 1.000000000000000000e+00
5.220862410867002268e+01 3.975691119025438525e+01 9.418006436765722356e-01 1.000000000000000000e+00
3.587508784212388946e+00 2.948077231856626668e+01 9.745785061886991230e+00 9.200000000000000400e-01
4.203840329746201121e+01 5.570939465517887612e+01 4.179108395623932637e+01 1.000000000000000000e+00
8.177785090474031904e+01 3.056429354468534143e+00 8.103794560600312025e+01 8.149999999999999467e-01
2.054612773229494849e+01 6.118933967574328392e+01 2.923346728950468787e+01 1.000000000000000000e+00
2.020302618627135871e+01 8.542825777986020341e+01 7.642749011467316222e+01 1.000000000000000000e+00
9.992146285681680240e+01 3.464324162035657650e+01 7.814664620781059057e+00 1.000000000000000000e+00
7.534616120361029346e+01 8.865624823821093514e+01 7.046642768263376411e+01 1.000000000000000000e+00
8.741102934560501581e+00 1.400162545084464227e+01 5.243736394116192656e+01 4.349999999999999978e-01
7.329733992165229495e+01 9.491878593924161578e+01 9.175829453018371851e+01 1.000000000000000000e+00
4.567420402105665289e+01 7.499444152818942655e+01 3.636233389625882495e+01 1.000000000000000000e+00
1.592586671111365604e+01 2.581502459240738290e+01 4.878671694711669460e+01 9.350000000000000533e-01
1.130296642588515965e+01 5.318950307795810062e+01 4.434046291968446241e+01 1.000000000000000000e+00
7.567229900871956261e+01 2.178172495373932804e+01 8.275232736319394178e+01 9.050000000000000266e-01
6.389660745427141819e+01 3.520881895169483755e+01 6.658913803066326409e-01 1.000000000000000000e+00
5.631333283572923420e+01 4.247631477485956708e+01 8.590392407190043400e+01 9.499999999999999556e-01
1.490703982744740586e+01 3.889771039561878752e+00 2.387214572833897819e+00 1.000000000000000000e+00
5.383819484601691840e+01 7.157948965517030615e+01 1.516043973750646501e+01 1.000000000000000000e+00
5.953302286337483906e+01 3.681262201923982502e+01 4.584902422376687525e+01 9.949999999999999956e-01
3.888016951333169402e+01 4.378486792528393323e+01 5.607968182845966965e+01 9.899999999999999911e-01
9.946868403270333658e+01 3.596125507668821797e+01 3.604911980384609649e+01 1.000000000000000000e+00
2.639041701901760462e+00 4.844081302009271184e+01 6.596686214867780507e+01 8.599999999999999867e-01
9.813349876881997602e+01 2.762313878223086760e+01 9.506835724033574309e+01 9.499999999999999556e-01
6.718254421104634844e+01 7.888485626228394665e+01 6.088560217645277817e+01 1.000000000000000000e+00
2.927297825708161838e+01 8.206600885235090459e+01 5.965668418008002050e+01 1.000000000000000000e+00
4.268352624910291127e+01 3.584174163012835379e+01 7.370494408890729687e+01 9.399999999999999467e-01
5.378964948030034776e+01 9.413238124869819501e+01 7.165077539235142012e+01 1.000000000000000000e+00
2.751332401721535348e+01 3.491331907203181117e+01 4.782470369046265546e+01 9.949999999999999956e-01
4.712810997450471717e+01 9.912858438230452407e+01 9.566255679928474365e+00 2.500000000000000139e-02
7.342338270162790081e+01 2.095875253429070995e+01 4.058570983918457387e+00 1.000000000000000000e+00
1.883203409963653030e+01 9.007147812601974124e+01 8.549626426073412233e+01 9.949999999999999956e-01
3.761916754057210710e-01 8.556218916732331081e+01 1.018474229228338857e+01 5.000000000000000104e-03
5.438527741354577216e+01 1.762146689622113627e+01 4.263683069085956134e+01 1.000000000000000000e+00
7.637192420199087906e+01 9.228741691873797492e+01 9.374023212406223138e+01 1.000000000000000000e+00
1.379435662758737635e+00 7.271714300179142754e+01 7.229972653048915276e+01 1.000000000000000000e+00
3.419082866896057737e+01 2.265178100157446295e+01 1.416585937383416649e-01 1.000000000000000000e+00
5.937970931492224480e+01 6.629431644663068823e+01 2.654601818949603853e+01 1.000000000000000000e+00
9.094173406475280785e+01 2.149619558106518014e+01 3.431347115814715210e+01 1.000000000000000000e+00
6.069694040444991856e+01 5.104749721685893604e+01 2.434108820192760447e+01 1.000000000000000000e+00
7.476241241940599025e+01 8.461597123476009585e+01 2.585979018183543587e+01 1.000000000000000000e+00
8.774595891958132654e+01 5.535028292399628924e+01 5.812432396049582906e+01 1.000000000000000000e+00
3.396436504033421500e+01 1.985359597677462773e+01 7.143014584788176080e+01 7.750000000000000222e-01
9.167942879653652710e+01 8.714060586775801198e+01 4.550029663703706007e+01 1.000000000000000000e+00
9.071285706566506235e+01 3.964312558993603375e+01 2.814747754326489826e+00 1.000000000000000000e+00
3.884101293386736842e+01 9.417144065389389596e+01 4.251174685786202190e+01 1.000000000000000000e+00
1.143890953126873455e+01 4.683767477442862770e+01 7.818954559389423764e+01 9.000000000000000222e-01
2.363065714634738868e+01 1.321672769968027694e+01 2.398930589483646258e+01 9.799999999999999822e-01
3.855679844705183257e+01 1.038306583559447915e+01 2.824846974288973911e+01 1.000000000000000000e+00
6.051118672878364180e+01 7.116165578648747214e+00 6.084986180844252601e+01 8.050000000000000488e-01
6.800485931157868436e+01 5.737837285018783007e+01 4.387151375089619876e+01 1.000000000000000000e+00
5.548465734817328610e+01 6.047942634320968835e+01 7.601265420463209921e+01 9.949999999999999956e-01
3.188077124450371969e+01 2.588532063843913988e+00 5.143682660492593328e+01 6.350000000000000089e-01
8.471842123911658007e+01 8.454909008413196148e+00 4.970222673501950794e+00 1.000000000000000000e+00
5.436243827570866927e+01 6.852706770924746138e+01 9.375165077052282925e+01 9.949999999999999956e-01
7.438887822444300468e+01 1.978984529142101678e+01 3.688557546325154135e+01 1.000000000000000000e+00
5.088784315910302780e+01 5.077895919254793711e+01 9.264376286392968041e+01 9.599999999999999645e-01
5.158417424770728132e+01 6.142630828193548354e+01 7.393467364767118966e+01 1.000000000000000000e+00
2.089204289115576785e+01 1.340986511250001456e+01 2.532783871403701426e+01 9.799999999999999822e-01
4.920161147037534732e+01 2.502641420146642304e+01 7.610880225761320617e+01 9.050000000000000266e-01
7.054942353257115428e+01 8.465354248966499995e+01 7.001745885876999864e+01 1.000000000000000000e+00
7.770107773427534426e+01 7.922494833968897865e+01 7.864271759481670188e+01 1.000000000000000000e+00
7.041513509925364644e+01 8.986847419630544209e+01 1.511323074520552723e+01 1.000000000000000000e+00
5.125820926888103912e+01 5.638452273665301107e+01 8.060891710746369654e+01 9.899999999999999911e-01
1.207891748356266248e+01 1.400594220116730071e+01 4.615057399957521511e+00 1.000000000000000000e+00
7.807064102935747485e+01 5.070011920723406007e+01 8.665054216214814176e+01 1.000000000000000000e+00
8.010574231263652223e+01 2.365237261298739213e+01 1.657550017149218036e+01 1.000000000000000000e+00
5.184007898667187675e+01 1.831130477768874698e+01 1.472770481767912543e+01 1.000000000000000000e+00
9.591516191873634511e+01 7.430086910642168618e+01 1.357021605243021156e+01 1.000000000000000000e+00
4.667277502049837068e+01 3.984735125639608810e+01 7.359261006475666989e+01 9.499999999999999556e-01
3.921027378879301750e+01 4.905582668634548327e+01 2.194985487194853135e+01 1.000000000000000000e+00
1.519374102970544982e+00 5.418374381977538690e+01 1.795612993891879228e+01 2.750000000000000222e-01
3.710768282024131537e+01 8.060311229881209272e+01 4.022929456092310119e+01 1.000000000000000000e+00
8.984475238313996215e+01 7.668400939685358253e+01 3.434201458327441969e+01 1.000000000000000000e+00
3.990319613011860156e+01 5.382365689973348566e+01 4.380939353713924334e+01 1.000000000000000000e+00
7.744060507239066737e+01 7.632969928441370655e+01 5.913086633904931233e+01 1.000000000000000000e+00
9.599667801002817669e+01 5.785580924271780390e+01 8.786956599533513668e+01 1.000000000000000000e+00
9.699971132210211522e+01 4.285850018155189645e+01 3.745395481478368538e-01 1.000000000000000000e+00
1.285978042220691009e+01 9.590829692257997863e+00 4.011609782431786186e+01 5.550000000000000488e-01
3.336719973820540019e+01 1.611938156087360596e+01 1.038334145765104211e+01 1.000000000000000000e+00
3.821018611772386464e+01 4.645628472578061974e+01 2.505736246571825632e+01 1.000000000000000000e+00
2.834566112142303496e+01 1.643951613929800715e+01 6.317600902251425765e+01 7.500000000000000000e-01
1.176361684171710920e+01 3.027724528124673498e+01 3.680664192431109427e+00 3.449999999999999734e-01
7.486455681627889192e+01 1.808467614174855953e+01 7.891719553023168032e+01 8.950000000000000178e-01
6.314928112272900762e+01 7.165763783293240863e+01 2.684220311568100215e+01 1.000000000000000000e+00
8.166738430677199290e+00 4.778805524821714101e+01 5.559152023299359513e+01 1.000000000000000000e+00
7.803986542984236507e+01 5.943604944592850359e+01 9.508114986799401436e+01 1.000000000000000000e+00
2.779202537699248410e+00 2.198591229189091223e+01 2.013635432382046986e+01 1.000000000000000000e+00
2.161178728088962941e+01 4.670514364112603545e+01 3.077055995644651887e+01 1.000000000000000000e+00
8.128680506316358390e+01 3.945428035030860059e+01 5.610307482688667591e+01 9.949999999999999956e-01
7.770291484149157668e+01 6.127377358943479635e+01 7.343437557010126682e+01 1.000000000000000000e+00
2.967531147143387216e+01 1.018631785924930000e+01 5.692044442828111528e+01 7.049999999999999600e-01
5.005028955296897664e+01 7.474705067279796822e+01 8.676872960187714057e+01 1.000000000000000000e+00
8.051331431161617047e+01 7.116665331045058451e+01 6.291802690334499459e+01 1.000000000000000000e+00
4.879724353545816484e+01 4.691394592903574079e+01 4.018009063693538252e+01 1.000000000000000000e+00
2.255670506348579352e+00 3.628084440848531500e+01 6.093671314867932409e+01 7.349999999999999867e-01
1.889291976218707703e+01 1.585571637568207848e+01 5.593465522290914294e+01 6.250000000000000000e-01
7.965126752126036536e+01 6.630629697666753941e+01 1.598517965589115875e+01 1.000000000000000000e+00
9.575145516323094341e+01 7.861211880135263641e+01 2.873923843698592862e+01 1.000000000000000000e+00
9.092039321909821581e+01 8.566185316789966464e+01 6.444366330111586194e+01 1.000000000000000000e+00
2.209879319036132017e+01 7.415591653385405380e+01 7.505670329458482115e+00 3.350000000000000200e-01
9.336208386706094586e+01 4.875457685151285148e+01 4.596014402598947868e+01 1.000000000000000000e+00
9.095615684632412012e+01 3.674706185903332312e+00 6.144275868632534809e+01 9.300000000000000488e-01
6.788711385878971782e+01 9.887960261948080642e+01 9.373199806086091712e+00 1.000000000000000021e-02
5.283796352141168029e+01 5.821454140832415192e+00 8.039816440632247918e+01 6.899999999999999467e-01
4.577233068133126181e+01 2.808168733220283286e+01 6.816801330451923491e+00 1.000000000000000000e+00
8.491150073883700600e+01 5.107015846045577234e+01 7.424880960650438055e+01 9.949999999999999956e-01
6.860398059959123884e+01 3.867827328943675980e+00 1.140783299375118531e+01 1.000000000000000000e+00
5.388638210663329886e+01 1.462539366611662217e+01 3.532304079518895890e+01 9.799999999999999822e-01
8.795067956176781365e+01 5.816337237987809772e+01 1.860497657960947038e+01 1.000000000000000000e+00
1.679460871792167609e+01 2.391352024170453205e+01 8.084148642064486978e+01 4.450000000000000067e-01
3.843916638722123480e+01 2.922125288978321578e+00 3.953163624153270916e+01 7.650000000000000133e-01
7.665861630925023462e+01 8.329992664542611180e+01 7.452305530937265132e+01 1.000000000000000000e+00
9.799524434746871293e+01 3.246651963156369902e+01 1.369144216999865193e+01 1.000000000000000000e+00
3.151325384553977926e+01 1.360696586458701063e+00 6.566680659422652866e+01 3.900000000000000133e-01
9.271121746069430003e+01 5.242969666381980431e+01 2.693743752947078463e+01 1.000000000000000000e+00
7.975823803758490271e+01 8.089237950380557152e+01 1.034189436952823371e+01 1.000000000000000000e+00
6.197360275931046658e+01 5.798466464333051107e+01 4.321143400984420424e+01 1.000000000000000000e+00
9.219761664200349571e+01 6.460555492371020136e+01 4.930169832180637712e+01 1.000000000000000000e+00
3.247282145826729050e+01 5.841089449978026238e+01 2.066680768188996353e+01 1.000000000000000000e+00
2.287010122547224000e+01 1.184546274928933940e+01 4.189659669973937639e+01 8.800000000000000044e-01
5.170914722759841453e+01 2.746925826801447101e+01 6.756201823389685046e+01 9.649999999999999689e-01
7.476215200989059895e+00 4.092006549900659707e+01 8.922026742238557517e+01 6.650000000000000355e-01
4.446100878632800146e+01 5.295302770104362367e+01 4.435571286629205190e+01 1.000000000000000000e+00
8.957052450549845446e+01 9.738537099871892622e+01 7.750412320438327640e+01 1.000000000000000000e+00
7.663279754118866549e+01 8.542330096281605734e+01 9.116947663722808670e+01 1.000000000000000000e+00
3.917549821435586210e+01 9.896490601529561104e+01 5.450961211008456786e+01 1.000000000000000000e+00
9.140872659269055589e+01 5.703276638028646772e+01 1.871747128460111753e+01 1.000000000000000000e+00
7.012260962674065468e+01 4.286426232616110354e+01 7.551154890303733680e+01 1.000000000000000000e+00
1.353953825993305315e+01 3.098110770130479352e+01 4.914212062024494543e+01 9.399999999999999467e-01
6.716176359996819656e+01 7.022501624903868844e+01 6.035223215384763051e+01 1.000000000000000000e+00
4.846831861935903873e+01 5.467805488680380677e+01 8.918475461585902053e+01 9.749999999999999778e-01
8.666530348479207646e+01 9.681433600547697438e+01 2.770256169925133349e+01 1.000000000000000000e+00
9.333000558538293490e+01 2.650722122740255315e+01 6.897559139519253790e+01 9.799999999999999822e-01
4.498300965061204693e+01 7.072578893195043293e+00 9.657290715252645441e+01 4.749999999999999778e-01
4.606779533268464633e+01 9.384592395014425392e+01 9.425419776704579533e+01 1.000000000000000000e+00
3.923342514574300566e+01 9.222937027385718523e+01 7.868020026082099605e+01 1.000000000000000000e+00
5.499562195432909562e+01 5.493293978506513753e+01 1.861267078988099399e+01 1.000000000000000000e+00
1.814114619601895129e+00 6.691505662711759328e+01 7.952445743401912637e+01 9.549999999999999600e-01
1.258611757461568459e+01 3.546974103837447956e+01 5.278544303595025156e+01 9.749999999999999778e-01
2.196314585467931124e+01 7.005048180792385892e-01 8.768189245970758350e+01 2.200000000000000011e-01
2.339972058005773192e+01 5.419072892704392075e+01 3.851365005129444796e+01 1.000000000000000000e+00
8.976710941964364565e+01 7.118486153992851939e+01 1.452664859279394705e+01 1.000000000000000000e+00
5.358238465014481022e+01 8.909839147996532915e+01 9.004076581111577582e+01 1.000000000000000000e+00
6.114266745740205522e+01 1.799366031386821874e+01 5.311859067012372293e+01 9.549999999999999600e-01
5.738069848159977937e+01 8.135945244334668303e+01 8.531488899224635247e+01 1.000000000000000000e+00
3.559075555786769485e+01 9.885868631381927685e+01 4.352439454327075197e+01 1.000000000000000000e+00
8.553944550487165088e+01 2.644443764725326673e+01 6.743850142577650786e+01 9.649999999999999689e-01
2.525565280155755943e+01 6.746201175589362720e+01 9.585995762580523660e-01 2.399999999999999911e-01
2.404223307660842579e+01 8.664527422028122317e+01 9.594548546797044253e+01 9.949999999999999956e-01
9.459236934220413673e+01 1.093892245384760997e+01 9.023901014778469687e+01 8.850000000000000089e-01
1.403221184419166434e+01 7.678747104769789189e+01 9.639874765438909776e+01 9.949999999999999956e-01
9.364152853214159222e+01 9.282402314077552319e+01 2.510563579204129780e+01 1.000000000000000000e+00
7.143641697831233728e+01 4.011049779247187530e+01 6.012406138437418690e+01 9.949999999999999956e-01
2.815831090036127193e+00 5.519831399769456937e+01 7.298726017168705482e+01 9.849999999999999867e-01
4.491607668873472647e+01 7.677867162151571279e+01 5.353891160834265150e+01 1.000000000000000000e+00
8.391213451426310144e+00 6.065829193960173882e+01 4.451354912901931726e+01 1.000000000000000000e+00
5.789084859700420793e+01 9.665970958226921539e-01 2.919732733129963265e+01 9.699999999999999734e-01
4.891323949689665085e+01 7.321164337709279835e+01 6.099344037898914905e+01 1.000000000000000000e+00
2.223730117816057827e+01 3.343385251290874294e+01 6.626994313359242028e+01 8.900000000000000133e-01
2.226248660901104870e+01 3.302988381175481436e+00 5.680554065106083783e+01 4.349999999999999978e-01
1.331131914093623436e+01 4.924253210242710566e-01 3.928339083875884796e+01 3.850000000000000089e-01
6.934649056910613751e+01 6.297275360181037485e+01 9.972205449353494089e+01 9.699999999999999734e-01
2.717930130116569387e+01 8.608509285523012977e+00 8.313016636449823693e+01 4.749999999999999778e-01
2.361413457779431724e+01 2.457387052799245453e+01 1.416737900104962478e+00 1.000000000000000000e+00
2.245949550996364508e+01 8.296559940724181104e+01 9.557267058825479467e+01 9.949999999999999956e-01
6.457867768676740639e+01 1.038448139663677239e+01 1.569855389765399423e+01 1.000000000000000000e+00
3.556031001374999789e+01 6.934416629252555708e+01 7.237488252609047379e+01 1.000000000000000000e+00
3.709079257876280877e+01 1.556938478119313629e+01 7.549009160565162802e+00 1.000000000000000000e+00
7.966172025921171951e+01 3.880729478526750853e+01 2.379590693884347274e+01 1.000000000000000000e+00
1.612496813803917917e+01 5.158169005492669612e+01 6.329879205411430121e+00 2.949999999999999845e-01
7.161128350645820717e+01 2.637043896148952626e+00 2.256022301324767909e+01 9.949999999999999956e-01
9.852187959222520419e+01 8.694185659221358264e+01 6.512676232225814488e+01 1.000000000000000000e+00
1.114594724649404611e+01 4.821677334941119852e+01 5.592694921752359249e+01 9.849999999999999867e-01
2.296977300625218277e+01 8.809714184403632942e+01 1.729111214867704405e+01 2.650000000000000133e-01
7.051889898622329156e+01 3.686393603666131469e+01 7.568469564952019368e+01 9.899999999999999911e-01
2.848851854996391353e+01 2.544639826077033717e+01 4.909340890636602239e+01 9.749999999999999778e-01
3.509839827422692338e+01 3.512244198780540216e+01 4.954572507922042490e+01 1.000000000000000000e+00
7.401271335450712741e+01 5.386041995945765848e+01 4.334141294926497778e+01 1.000000000000000000e+00
4.419621055650978292e+01 5.121421458064373411e+01 4.804000290842294874e+01 1.000000000000000000e+00
3.479635334530004798e+01 9.919097066523917761e+01 4.744710984171145185e+01 1.000000000000000000e+00
3.107846661102584562e+01 8.972577192735384699e+01 1.569675911150690695e+01 3.699999999999999956e-01
3.547400418724024007e+01 4.227916292571106993e+01 3.389630481037572451e+01 1.000000000000000000e+00
2.230185424374305114e+01 6.016012928856093822e+01 2.172009683587965867e+01 1.000000000000000000e+00
7.530710835568652328e+01 9.964468378462416354e+01 5.692550815554920973e+01 1.000000000000000000e+00
9.026756248251132320e+00 8.586672006987862460e+01 1.962905881971475708e+01 1.449999999999999900e-01
5.982390055647014293e+01 3.864744462476485154e+01 9.622012935423668978e+00 1.000000000000000000e+00
8.126234180823230702e+01 2.889869110220192283e+01 4.620626281591344764e+01 1.000000000000000000e+00
7.566404747892194393e+01 9.109302529046500752e+01 3.164936862623406455e+00 3.850000000000000089e-01
8.877482154726094166e+01 3.875457448401540006e+01 5.676772701773762719e+01 1.000000000000000000e+00
7.126993526269637869e+01 4.189012229018492661e+01 2.599283991347368783e+01 1.000000000000000000e+00
5.343568772593926042e+00 8.108189816454257937e+01 9.399191551704210212e+01 9.699999999999999734e-01
7.298712280761367310e+01 8.760971347330156789e+01 5.103830057952949062e+01 1.000000000000000000e+00
8.237985946941486759e+01 2.493452200000740504e+01 2.895242379084275797e+01 1.000000000000000000e+00
1.974019106604058038e+01 3.289987592836799024e+01 9.433622077988326282e+01 5.000000000000000000e-01
3.391572395267019147e+01 8.701699732044421864e+01 4.470451154126320148e+01 1.000000000000000000e+00
1.733305197727652569e+01 1.354534271016237312e+01 6.061738474796069909e+01 4.749999999999999778e-01
1.825567821010862701e+01 8.310211252930824344e+01 8.961258018143956861e+01 1.000000000000000000e+00
2.795207193838659521e+01 6.507716144228598409e+01 8.301970693692567238e+00 8.000000000000000167e-02
9.837158343002879235e+01 3.908594692638502011e+01 2.428016114776173140e+01 1.000000000000000000e+00
2.924659102756183415e+01 8.791462108594710401e+01 7.267328761715418750e+01 1.000000000000000000e+00
2.930402232167797649e+01 9.888908366456259103e+01 6.045480806401391760e+01 1.000000000000000000e+00
4.475351174637498275e+01 8.145728791432527771e+01 4.255493748885689342e+01 1.000000000000000000e+00
8.183879346652149422e+01 8.558528427971864971e+00 6.976651422501132060e+01 9.150000000000000355e-01
3.368838326676373640e+01 9.084957926616888813e+01 1.663192874824883916e+01 3.099999999999999978e-01
5.047619664416607321e+01 3.651514330998028868e+01 7.714248516114830068e+01 9.699999999999999734e-01
5.371518212265070957e+01 6.371502022831805334e-01 7.295886702683630176e+01 5.699999999999999512e-01
6.868946845878737406e+01 2.921857044144697113e+01 8.797336964393204539e+01 9.449999999999999512e-01
7.390250092715578489e+01 2.916948741817691371e+01 4.082477363148886695e+01 1.000000000000000000e+00
5.440539087192266265e+01 7.835955834998623004e+01 4.972322955429806512e+01 1.000000000000000000e+00
2.936203594134691741e+01 7.749390346467245649e+01 4.875822378699905357e+01 1.000000000000000000e+00
1.318929333509160529e+01 9.763285488776712384e+01 2.859829142612726116e+01 4.600000000000000200e-01
2.402573037213086593e+01 4.765679489290670290e+01 4.529041365032114896e+01 9.949999999999999956e-01
1.736151082933531598e+01 1.710966464589614588e+01 4.517203231009914077e+01 8.549999999999999822e-01
2.630851651573144068e+01 6.434952538444935044e+01 9.746401612781497192e+00 8.500000000000000611e-02
3.456980998154531903e+01 2.577455220852085915e+01 4.129929160029004720e+01 1.000000000000000000e+00
4.050839581095871011e+01 9.303528387987768156e+01 8.495048701561032090e+00 2.500000000000000000e-01
5.406424007639203211e+01 2.844969844793894254e+00 2.262848162382165640e+01 9.799999999999999822e-01
5.667337653225369110e+01 5.817086885391037043e+01 5.207901337068287262e+01 1.000000000000000000e+00
8.432386939722923103e+01 9.057823850939864485e+01 8.577966659012784589e+01 1.000000000000000000e+00
4.280052087360530777e+01 2.779249332988636922e+01 7.350542413781256812e+01 9.000000000000000222e-01
6.386177526078853361e+00 1.853805919834134386e+01 4.707843949945289808e+01 6.949999999999999512e-01
5.636271762087826431e+01 9.145436595489593401e+01 4.330547778118270941e+01 1.000000000000000000e+00
7.176281594372608197e+01 8.161165229530681131e+01 5.805684272121619216e+01 1.000000000000000000e+00
4.846887407837868977e+00 2.632925958883134854e+00 6.369857921664105760e+01 4.000000000000000083e-02
7.900772442267472684e+01 5.748150733829518799e+01 7.708466004947636918e+01 9.949999999999999956e-01
4.575787644864171000e+01 8.012334379594022948e+01 5.439167294260400354e+00 2.999999999999999889e-02
1.091149067183962984e+01 3.102258895616066070e+01 7.461737182891937437e+01 6.199999999999999956e-01
7.321809631458350509e+00 8.080803883633757323e+01 7.562664406235633408e+01 9.849999999999999867e-01
3.346136462469353035e+01 4.707621897087711460e+01 6.914506915842511603e+01 9.949999999999999956e-01
2.158457447101270077e+00 1.452301404313010380e+01 3.924658412538806118e+01 3.449999999999999734e-01
9.339509922396362640e+01 4.606459671570082293e+01 6.330219197766512451e+01 9.949999999999999956e-01
2.038467154919293023e+01 4.074730658353521306e+01 2.635013455365773893e+01 1.000000000000000000e+00
4.121167401220473891e+01 7.349310635628147281e+01 4.197014011153058277e+00 5.500000000000000028e-02
8.217184492222197889e+01 9.044854195421808640e+01 9.132061057571021934e+01 1.000000000000000000e+00
3.439743924918474249e+00 3.625150890863059061e+01 6.562063793723865501e+01 6.700000000000000400e-01
3.688249246789568758e+01 2.467701724863162838e+01 6.300080498286937569e+01 9.399999999999999467e-01
3.471098245244243685e+01 1.789179962730000284e+01 7.036762885158154290e+01 7.900000000000000355e-01
3.977027688001485473e+01 5.269117668245976915e+01 6.120226447897053390e+00 1.000000000000000000e+00
6.087487136534134180e+01 6.842977374250381217e+01 9.348658687553781022e+01 9.899999999999999911e-01
7.729023269111031880e+01 1.994564791210845556e+01 2.725281254545618026e+01 1.000000000000000000e+00
4.303374417754637449e+01 2.157268345452442304e+01 3.645242489312778389e+00 1.000000000000000000e+00
2.678630660312222744e+01 9.811043716815295568e+01 7.518236196163513796e+01 1.000000000000000000e+00
8.193350813668112664e+01 7.420110075896832313e+01 2.993956075066053302e+01 1.000000000000000000e+00
2.112745269892414512e+00 4.599382386403101464e+01 5.729520104401153446e+01 9.799999999999999822e-01
2.884531715824336118e+01 6.778610849146278383e+01 1.380369025887375756e-01 2.049999999999999878e-01
5.950806335009216497e+01 3.324875094830520084e+01 5.505231492541354754e+01 1.000000000000000000e+00
2.951321555682443432e+01 8.933139402652625449e+01 6.341385844437393615e+01 1.000000000000000000e+00
3.548222991397307169e+01 2.742575619985846913e+01 1.973726901239814424e+00 1.000000000000000000e+00
6.083508172807087533e+01 9.802172829742666238e+01 6.105524415424687135e+01 1.000000000000000000e+00
4.894554211371791297e+01 8.390756558262836506e+00 3.742621355399718652e+01 9.499999999999999556e-01
2.744491877727556073e+01 8.983013815115108969e+01 4.710143392885317581e+01 1.000000000000000000e+00
3.158577143998991232e+01 9.477847890071882375e+01 8.297853197407047787e+01 1.000000000000000000e+00
9.157519998230263525e+01 1.532460255315393738e+01 4.815290231235893259e+01 9.899999999999999911e-01
5.273735795590420850e+01 5.580688089268097940e+01 4.419878121347130673e+01 1.000000000000000000e+00
2.972200348066070319e+01 1.950966171013762107e+01 3.897171298939638717e+01 9.749999999999999778e-01
5.043700684584840843e+01 2.457301695854351919e+01 4.902229069824530683e+01 9.699999999999999734e-01
8.965095334253445003e+01 2.410095602719202645e+01 4.829064348747266422e+01 1.000000000000000000e+00
7.298613036987184444e+01 5.948686976024086448e+01 1.032501823408708219e+00 1.000000000000000000e+00
2.686791419919728696e+00 8.436573791525052002e+01 6.732432632091584424e+01 1.000000000000000000e+00
9.374305011204133109e+01 1.185809746934108944e+01 6.277322350682418062e+01 9.649999999999999689e-01
4.411333176106813880e+01 1.186515842339133542e+00 6.474986796521051247e+01 6.099999999999999867e-01
8.774371543545322538e+01 5.235295589270566552e+01 1.795957050377940334e+01 1.000000000000000000e+00
9.725732436137587911e+01 2.239977329305563103e+01 9.447145907749320770e+01 9.200000000000000400e-01
6.646747739514970021e+01 4.395997114582073095e+01 7.651313511267703404e+01 9.949999999999999956e-01
3.612960473775302717e+00 4.835192399660969187e+01 7.070343972906648844e+01 9.200000000000000400e-01
3.110500522284746694e+01 2.164508882614234153e+01 6.276172594883590961e+01 8.249999999999999556e-01
1.945858199289014578e+01 3.061196532845788454e+01 5.998997073139307190e+00 1.000000000000000000e+00
1.986036547736246405e+01 4.179682260298477559e+00 5.731692822067906690e+01 4.600000000000000200e-01
9.865408340763785588e+01 6.584156899052726430e+01 8.509570480333249520e+01 9.949999999999999956e-01
3.133104897560833990e+01 4.008290618095906410e+01 6.522894067641772153e+01 9.799999999999999822e-01
1.700847202836885685e+01 8.474228737115298316e+01 2.530591868319719140e+01 4.749999999999999778e-01
5.441701773153727828e+01 6.862866052626600322e+00 7.962534429702587602e+01 6.199999999999999956e-01
5.338473668141688933e+01 8.908967477057697693e+01 1.616789158957239181e+01 1.000000000000000000e+00
